Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister","Save Me, San Francisco (Golden Gate Edition)","Train",2010-12-01,216773,83,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"soft pop","Columbia",0.673,0.886,1,-4.44,0,0.0431,0.185,0,0.0826,0.795,97.012,4
5wANPM4fQCJwkGd4rN57mH,"drivers license","SOUR","Olivia Rodrigo",2021-05-21,242013,84,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","Olivia Rodrigo PS",0.561,0.431,10,-8.81,1,0.0578,0.768,0.0000142,0.106,0.137,143.875,4
2I6N6z6HF6Yi8bE6zQSG3o,"Midnight Killer","Midnight Killer","Stela Cole",2024-02-09,156272,43,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","Stelavision LLC under exclusive license to Amuseio AB",0.445,0.661,9,-6.56,0,0.0509,0.419,0,0.148,0.328,87.966,4
4gbVRS8gloEluzf0GzDOFc,"Maps","V","Maroon 5",2014-09-02,189960,83,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"pop","Interscope Records*",0.742,0.713,1,-5.522,0,0.0303,0.0205,0,0.059,0.879,120.032,4
0ct6r3EGTcMLPtrXHDvVjc,"The Nights","The Days / Nights","Avicii",2014-01-01,176658,84,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"edm","Universal Music AB",0.527,0.835,6,-5.298,1,0.0433,0.0166,0,0.249,0.654,125.983,4
22skzmqfdWrjJylampe0kt,"Can't Hold Us (feat. Ray Dalton)","The Heist","Macklemore,Ryan Lewis,Macklemore & Ryan Lewis,Ray Dalton",2012-10-09,258431,85,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","Macklemore",0.633,0.927,2,-4.468,1,0.0839,0.0267,0,0.0986,0.88,146.097,4
09CtPGIpYB4BrO8qb1RGsF,"Sorry","Purpose (Deluxe)","Justin Bieber",2015-11-13,200786,84,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","RBMG/Def Jam",0.655,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.409,99.947,4
7MlDNspYwfqnHxORufupwq,"Sex, Drugs, Etc.","Pineapple Sunrise","Beach Weather",2023-03-03,196784,83,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","8123 / Arista Records",0.57,0.842,4,-5.085,0,0.0381,0.0136,0.00876,0.524,0.47,143.975,4
5gDWsRxpJ2lZAffh5p7K0w,"Stargirl Interlude","Starboy","The Weeknd,Lana Del Rey",2016-11-24,111626,80,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","Universal Republic Records",0.715,0.47,5,-12.638,0,0.0772,0.353,0.0923,0.104,0.426,89.965,4
0ZeGfEAL5Rl4pd5LZBGuEK,"Maria","María","HWASA",2020-06-29,199026,67,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"k-pop","RBW, Inc",0.658,0.749,9,-2.967,0,0.0634,0.238,0.00000203,0.272,0.442,128.909,4
3NxuezMdSLgt4OwHzBoUhL,"Way Back Home","Take","SHAUN",2018-06-27,214136,67,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"k-pop","DCTOM",0.745,0.739,10,-4.591,1,0.0327,0.405,0.000183,0.127,0.556,99.913,4
1Pt2STlAgfB1CiEV8mf3CN,"Prince Ali","Aladdin (Original Motion Picture Soundtrack)","Will Smith",2019-05-22,209666,64,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","Walt Disney Records",0.409,0.765,10,-5.674,0,0.104,0.0574,0,0.0922,0.365,97.383,4
6ZxPYutGhjLTrcmvcshCa4,"Arabian Nights (2019)","Aladdin (Original Motion Picture Soundtrack)","Will Smith",2019-05-22,193096,66,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","Walt Disney Records",0.445,0.532,8,-8.018,1,0.0405,0.254,0,0.109,0.465,128.776,4
0XPsOSYzDJZJArevQNm2AR,"Speechless (Full)","Aladdin (Original Motion Picture Soundtrack)","Naomi Scott",2019-05-22,208800,68,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","Walt Disney Records",0.474,0.489,6,-7.625,0,0.0342,0.467,0,0.119,0.23,124.844,4
1hwdPQtFHISvZ9SXMkNrIK,"A Whole New World","Aladdin Special Edition","Lea Salonga,Brad Kane,Disney",2004-01-01,160800,67,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","Walt Disney Records",0.285,0.227,0,-15.793,1,0.0354,0.846,0.00000211,0.1,0.135,115.8,4
5f2TWu6R2YYCJtLQ0fP78H,"Friend Like Me","Aladdin (Original Motion Picture Soundtrack)","Will Smith",2019-05-22,155531,67,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","Walt Disney Records",0.688,0.732,2,-6.162,1,0.0618,0.0536,0,0.145,0.665,97.703,4
28UMEtwyUUy5u0UWOVHwiI,"I'll Make a Man Out of You","Mulan (Original Soundtrack)","Donny Osmond,Chorus - Mulan,Disney",1998-01-01,201680,72,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","Walt Disney Records",0.672,0.322,7,-17.669,1,0.0339,0.144,0.0000296,0.074,0.496,113.852,4
2AILbz83cBnrAMAG06rZts,"Reflection","Mulan (Original Soundtrack)","Lea Salonga,Disney",1998-01-01,146760,66,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","Walt Disney Records",0.255,0.174,9,-19.217,1,0.0379,0.805,0.00911,0.335,0.0829,80.707,4
7namdlOhbtsc8FvoSafOQt,"Lost in the Woods","Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition)","Jonathan Groff",2019-11-15,180762,66,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"musicals","Walt Disney Records",0.366,0.478,8,-6.972,1,0.0277,0.695,0.00000891,0.124,0.293,149.318,4
7w87IxuO7BDcJ3YUqCyMTT,"Pumped Up Kicks","Torches","Foster The People",2011-05-23,239600,85,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","Columbia",0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,4
5zA8vzDGqPl2AzZkEYQGKh,"Uptown Girl","An Innocent Man","Billy Joel",1983-08-08,197706,81,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"soft rock","Columbia",0.701,0.944,4,-2.986,1,0.0455,0.0755,0,0.601,0.792,128.993,4
6KOEK6SeCEZOQkLj5M1PxH,"California Gurls","Teenage Dream","Katy Perry,Snoop Dogg",2010-01-01,234653,75,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"pop,g-funk,west coast hip hop,gangster rap,hip hop,rap","Capitol Records",0.789,0.753,0,-3.71,1,0.0537,0.0038,0,0.18,0.403,125.007,4
5xEM5hIgJ1jjgcEBfpkt2F,"Complicated","Let Go","Avril Lavigne",2002-06-04,244506,83,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","Arista",0.585,0.776,5,-5.898,1,0.0459,0.0572,0.00000774,0.3,0.427,77.987,4
2H1047e0oMSj10dgp7p2VG,"I Gotta Feeling","THE E.N.D. (THE ENERGY NEVER DIES)","Black Eyed Peas",2009-01-01,289133,76,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","Interscope",0.744,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.966,4
0TDLuuLlV54CkRRUOahJb4,"Titanium (feat. Sia)","Nothing but the Beat (Ultimate Edition)","David Guetta,Sia",2012-12-07,245040,82,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"edm,dance","Parlophone (France)",0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,4
4356Typ82hUiFAynbLYbPn,"DJ Got Us Fallin' In Love (feat. Pitbull)","Raymond v Raymond (Expanded Edition)","USHER,Pitbull",2010-03-30,220800,84,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"r&b","LaFace Records",0.663,0.861,7,-3.398,0,0.109,0.0338,0,0.082,0.654,119.963,4
4Dm32oO01YpIubCHaAtKkN,"My Life Would Suck Without You","All I Ever Wanted","Kelly Clarkson",2009-03-06,211493,67,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"christmas","RCA Records Label",0.526,0.882,9,-4.006,1,0.0509,0.0014,0,0.144,0.424,144.982,4
3yrSvpt2l1xhsV9Em88Pul,"Brown Eyed Girl","Blowin' Your Mind!","Van Morrison",1967-09,183306,81,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","Columbia/Legacy",0.491,0.583,7,-10.964,1,0.0376,0.185,0,0.406,0.908,150.566,4
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Honky Chateau","Elton John",1972-05-19,281613,82,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","EMI",0.601,0.532,10,-9.119,1,0.0286,0.433,0.00000595,0.0925,0.342,136.576,4
4w1lzcaoZ1IC2K5TwjalRP,"A Thousand Miles","Be Not Nobody","Vanessa Carlton",2002-04-30,237493,78,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","A&M",0.56,0.825,11,-3.862,1,0.0379,0.323,0,0.161,0.268,94.931,4
2BgEsaKNfHUdlh97KmvFyo,"2002","Speak Your Mind (Deluxe)","Anne-Marie",2018-04-27,186986,80,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","Atlantic Records UK",0.697,0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133,4
2CEgGE6aESpnmtfiZwYlbV,"Dynamite","The Rokstarr Hits Collection","Taio Cruz",2010-01-01,202613,74,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","Universal-Island Records Ltd.",0.751,0.781,4,-3.724,1,0.0862,0.0039,0,0.036,0.814,119.977,4
1rqqCSm0Qe4I9rUvWncaom,"High Hopes","Pray for the Wicked","Panic! At The Disco",2018-06-22,190946,79,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"emo","DCD2 / Fueled By Ramen",0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,4
0VjIjW4GlUZAMYd2vXMi3b,"Blinding Lights","After Hours","The Weeknd",2020-03-20,200040,88,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","Republic Records",0.513,0.73,1,-5.94,1,0.0598,0.00143,0.0000954,0.0897,0.334,171.001,4
5LxvwujISqiB8vpRYv887S,"I Want You Back","Diana Ross Presents The Jackson 5","The Jackson 5",1969-12-18,176333,76,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"motown,christmas","UNI/MOTOWN",0.469,0.538,8,-13.559,1,0.0575,0.305,0.000114,0.37,0.885,196.606,4
3DarAbFujv6eYNliUTyqtz,"Kiss Me More (feat. SZA)","Planet Her","Doja Cat,SZA",2021-06-25,208666,83,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"r&b","Kemosabe Records/RCA Records",0.764,0.705,8,-3.463,1,0.0284,0.259,0.0000892,0.12,0.781,110.97,4
3opVsyWVYEAFK9bJAG8Opa,"Boom Boom Pow","THE E.N.D. (THE ENERGY NEVER DIES)","Black Eyed Peas",2009-01-01,251440,67,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","Interscope",0.866,0.857,9,-5.894,1,0.0664,0.13,0.0017,0.13,0.408,130.049,4
4r6eNCsrZnQWJzzvFh4nlg,"Firework","Teenage Dream","Katy Perry",2010-01-01,227893,72,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"pop","Capitol Records",0.638,0.831,8,-5.039,1,0.049,0.142,0,0.113,0.649,124.071,4
6pZqoXLKwOjfwmknOvPC3B,"Mambo No. 5 (A Little Bit Of...) - Short Edit","Mambo No. 5 (A Little Bit of...) [Short Edit]","Lou Bega",1999-04-19,163105,14,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","Sony Music/Vorsicht Musik",0.604,0.865,5,-4.722,0,0.33,0.106,0,0.0478,0.947,174.08,4
2GiJYvgVaD2HtM8GqD9EgQ,"Electric Love","Dopamine","BØRNS",2015-10-16,218106,79,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","UMGRI Interscope",0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,4
6uBhi9gBXWjanegOb2Phh0,"Stay","Stay","Zedd,Alessia Cara",2017-02-23,210090,75,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"edm","UMGRI Interscope",0.69,0.622,5,-5.025,0,0.0622,0.253,0,0.116,0.544,102.04,4
0AS63m1wHv9n4VVRizK6Hc,"Mercy","Illuminate (Deluxe)","Shawn Mendes",2017-04-20,208733,80,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"pop","Island Records",0.554,0.662,11,-4.957,0,0.0821,0.126,0,0.111,0.338,148.122,4
3bC1ahPIYt1btJzSSEyyrF,"Whistle","Wild Ones","Flo Rida",2012-06-22,224653,77,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","Poe Boy/Atlantic",0.747,0.937,0,-5.746,1,0.0453,0.0208,0,0.29,0.739,103.976,4
2iUXsYOEPhVqEBwsqP70rE,"Youngblood","Youngblood (Deluxe)","5 Seconds of Summer",2018-06-15,203417,81,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","Capitol",0.597,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.276,4
2VOomzT6VavJOGBeySqaMc,"Disturbia","Good Girl Gone Bad: Reloaded","Rihanna",2008-06-02,238626,80,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","Def Jam Recordings",0.707,0.814,11,-4.509,0,0.0577,0.0861,0,0.168,0.717,124.921,4
6MTd61g9zq6CB1FnJydjEb,"Sugar Sugar","Everything's Archie","The Archies",1969-11-14,167213,68,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"","Calendar Records",0.757,0.725,2,-7.259,1,0.0275,0.399,0,0.108,0.965,122.439,4
0lSJQip2wVidbu1JfZ4IEQ,"비누","비누","BIBI",2019-05-15,182200,48,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"k-pop,k-rap","Kakao Entertainment",0.842,0.522,4,-5.815,0,0.0329,0.719,0,0.191,0.641,119.043,4
70efTlnBNM8BvfhfPiqOBN,"Nobody Knows","Born to be XX","KISS OF LIFE",2023-11-08,195960,68,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"k-pop","S2 ENTERTAINMENT INC.",0.655,0.646,7,-4.322,1,0.116,0.278,0,0.156,0.927,90.055,4
031mgKcbAk6cL9ZpfIEq4K,"Nothing On Me","KAI - The 1st Mini Album","KAI",2020-11-30,160786,50,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"k-pop","SM Entertainment",0.517,0.626,11,-4.057,0,0.0627,0.036,0.0000342,0.39,0.324,105.212,4
2RUcwyW74Sv4VracHFrKdh,"Promise","Promise","Jimin",2018-12-31,151011,66,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"k-pop","BIGHIT MUSIC",0.692,0.534,2,-7.155,1,0.0433,0.83,0.00000557,0.238,0.739,88.964,4
34IGOyXR6cn0YI9VBu8m0y,"Snow Flower (feat. Peakboy)","Snow Flower (feat. Peakboy)","V,Peakboy",2020-12-25,229013,64,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"k-pop","BIGHIT MUSIC",0.767,0.435,11,-5.732,1,0.0388,0.377,0.0000414,0.116,0.355,97.529,3
1ZoQVu9XBssJBdeKMgF2eV,"SUGA's Interlude","Manic","Halsey,SUGA,BTS",2020-01-17,138204,59,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"k-pop","Capitol Records",0.441,0.732,0,-6.88,1,0.186,0.0866,0,0.0425,0.244,78.7,4
1YO4xJXhh9A1Feg9k8xuy2,"Paradise","Love Yourself 轉 'Tear'","BTS",2018-05-18,211223,62,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"k-pop","BIGHIT MUSIC",0.551,0.828,5,-5.523,1,0.352,0.214,0,0.0571,0.928,139.662,4
3Ua0m0YmEjrMi9XErKcNiR,"Like Crazy","FACE","Jimin",2023-03-24,212241,75,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"k-pop","BIGHIT MUSIC",0.629,0.733,7,-5.445,1,0.0419,0.0025,0,0.357,0.362,120.001,4
7CAdT0HdiQNlt1C7xk2hep,"Stay Alive (Prod. SUGA of BTS)","Stay Alive (Prod. SUGA of BTS)","Jung Kook",2022-02-11,210928,70,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"k-pop","BIGHIT MUSIC",0.512,0.76,2,-5.889,0,0.0682,0.299,0,0.103,0.495,130.096,4
3LSjYk6sFQaLi0MjtWcm8P,"Make It Right","MAP OF THE SOUL : PERSONA","BTS",2019-04-12,226321,64,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"k-pop","BIGHIT MUSIC",0.639,0.706,7,-7.874,1,0.448,0.0104,0,0.132,0.259,105.782,4
59hBR0BCtJsfIbV9VzCVAp,"Set Me Free Pt.2","Set Me Free Pt.2","Jimin",2023-03-17,200929,69,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"k-pop","BIGHIT MUSIC",0.585,0.815,0,-4.165,0,0.0565,0.115,0,0.124,0.564,132.09,4
7bxGcILuAjkZzaveU28ZJS,"Save Me","The Most Beautiful Moment in Life: Young Forever","BTS",2016-05-02,196505,68,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"k-pop","BIGHIT MUSIC",0.613,0.822,1,-3.48,1,0.062,0.0269,0,0.0783,0.54,139.936,4
5KfJvZ0PZzRdwFRaTUDAA7,"Somebody","GOLDEN","Jung Kook",2023-11-03,168599,71,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"k-pop","BIGHIT MUSIC",0.65,0.679,1,-5.557,0,0.0477,0.286,0,0.136,0.256,106.059,4
4gQbBplIj1IOBkf1APn6gf,"Any Day Now","INSIDE","Bo Burnham",2021-06-10,57962,46,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Bo Burnham",0.731,0.164,10,-14.19,1,0.0498,0.896,0,0.115,0.378,89.752,4
70C4NyhjD5OZUMzvWZ3njJ,"Piano Man","Piano Man (Legacy Edition)","Billy Joel",1973-11-07,339000,79,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"soft rock","Columbia/Legacy",0.331,0.55,0,-6.483,1,0.0272,0.605,0.00000396,0.192,0.429,177.734,3
5YMXGBD6vcYP7IolemyLtK,"Euphoria","Love Yourself 結 'Answer'","BTS",2018-08-24,228615,72,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"k-pop","BIGHIT MUSIC",0.637,0.799,2,-4.518,1,0.0338,0.394,0,0.0921,0.57,104.996,4
3ZgkHIgcgODwxIodCRRrzH,"The Future","INSIDE (DELUXE)","Bo Burnham",2022-06-03,93705,40,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Bo Burnham",0.723,0.918,0,-5.858,0,0.0359,0.542,0,0.0946,0.826,140.061,4
7Al0uhXHdwRT8pirHJUCbb,"WTFIGO","THE INSIDE OUTTAKES","Bo Burnham",2022-06-02,54317,38,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Bo Burnham",0.638,0.473,0,-6.973,1,0.0383,0.697,0,0.0939,0.97,199.861,4
2iShW8UFyKXVZH6BaktjMQ,"Feel Good","INSIDE (DELUXE)","Bo Burnham",2022-06-03,43248,38,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Bo Burnham",0.49,0.428,8,-7.944,0,0.0372,0.125,0.0000146,0.226,0.836,200.44,4
7vDHm1OROTm0Ki8q3zkEwi,"Five Years","INSIDE (DELUXE)","Bo Burnham",2022-06-03,228679,45,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Bo Burnham",0.833,0.502,11,-10.42,0,0.372,0.733,0.00000318,0.16,0.536,93,4
4CKhBJA0G3eqgyff3DaM5V,"Microwave Popcorn","INSIDE (DELUXE)","Bo Burnham",2022-06-03,147496,44,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Bo Burnham",0.714,0.715,9,-7.086,1,0.0815,0.32,0.00000187,0.286,0.678,160.009,4
4Lojs4fOVUqYvMUjXQeEmZ,"Spider","THE INSIDE OUTTAKES","Bo Burnham",2022-06-02,35463,39,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Bo Burnham",0.345,0.763,7,-3.732,0,0.0641,0.000328,0.000781,0.326,0.797,160.634,5
3vlSxB7aMXesWaZJzLa3Zw,"This Isn’t A Joke","THE INSIDE OUTTAKES","Bo Burnham",2022-06-02,72556,35,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Bo Burnham",0.61,0.355,5,-10.101,1,0.0403,0.495,0.627,0.145,0.0848,133.489,5
20JYu9LaN8M1bVjzymrPQj,"Oh Bo (Studio)","Words Words Words","Bo Burnham",2010-10-19,303986,47,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Comedy Central Records",0.671,0.711,8,-5.732,1,0.0546,0.213,0,0.287,0.75,133.875,4
14N9AVFSG7eYKdLpncFupG,"What's Funny","Words Words Words","Bo Burnham",2010-10-19,278626,39,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Comedy Central Records",0.535,0.683,2,-6.924,1,0.297,0.844,0,0.97,0.613,116.095,4
3jWeSEYg8HSTpHifNqYnuZ,"Intro","What.","Bo Burnham",2013-12-17,568813,33,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Comedy Central Records",0.375,0.877,8,-5.694,1,0.529,0.559,0.000026,0.953,0.199,84.199,4
4lil27oJPigZZtwaGTdLvM,"One Man Shows","Words Words Words","Bo Burnham",2010-10-19,288546,28,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Comedy Central Records",0.463,0.595,9,-13.31,1,0.933,0.808,0,0.712,0.391,74.443,4
3CmX5I4W1fL8n4TOZfjs3b,"Ironic","Words Words Words","Bo Burnham",2010-10-19,188866,42,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Comedy Central Records",0.488,0.655,9,-6.968,1,0.37,0.876,0,0.701,0.847,90.75,3
1RofnvQwlh3489E3SJ40Zy,"Binary Reality","Words Words Words","Bo Burnham",2010-10-19,161426,28,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Comedy Central Records",0.565,0.643,2,-12.555,1,0.923,0.794,0,0.661,0.268,48.152,4
1tbTTnCnMcthH2Af5gc4c5,"A Prayer/How Do We Fix Africa?","Words Words Words","Bo Burnham",2010-10-19,79346,27,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Comedy Central Records",0.572,0.507,9,-14.522,1,0.94,0.79,0,0.861,0.376,85.383,4
0X2BOlHTLbWjZdQCTAPuQD,"Rant","Words Words Words","Bo Burnham",2010-10-19,216266,44,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Comedy Central Records",0.739,0.783,8,-5.583,1,0.481,0.695,0,0.876,0.611,120.025,4
3n9ABQpqK6EgaOPEtfzD4I,"Art Is Dead","Words Words Words","Bo Burnham",2010-10-19,152893,58,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Comedy Central Records",0.523,0.616,4,-6.167,1,0.0566,0.844,0,0.936,0.703,85.531,4
4aDupxFxldxF8V4XbE4fyH,"1985","INSIDE (DELUXE)","Bo Burnham",2022-06-03,146654,51,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Bo Burnham",0.646,0.724,4,-7.466,0,0.0475,0.0432,0,0.333,0.894,155.85,4
5nTkONY4rLBuzMiDoYg9Y4,"Sad","What.","Bo Burnham",2013-12-17,263099,47,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Comedy Central Records",0.392,0.639,0,-5.737,1,0.063,0.71,0,0.846,0.352,96.651,4
6tKbKGibc7Iu9qcYgogZKO,"I F--K Sl--Ts","What.","Bo Burnham",2013-12-17,200552,33,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Comedy Central Records",0.625,0.569,11,-11.362,1,0.893,0.649,0,0.73,0.479,117.815,4
4lKzd3XKJ8zr4T89cpsfeZ,"Wdidln?","What.","Bo Burnham",2013-12-17,116028,30,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Comedy Central Records",0.583,0.728,6,-8.58,1,0.89,0.648,0,0.947,0.283,111.723,4
35pPdHUIxE3OQxIeVuFL7Q,"Left Brain, Right Brain","What.","Bo Burnham",2013-12-17,394392,46,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Comedy Central Records",0.462,0.704,4,-6.011,1,0.621,0.639,0,0.655,0.548,169.408,4
4gLfxJGCihLBiaxOax6PNS,"Beating off in a Minor","What.","Bo Burnham",2013-12-17,150158,29,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Comedy Central Records",0.312,0.591,5,-9.336,1,0.0908,0.854,0.0403,0.914,0.179,144.469,4
496hK2hCnPhgT6JuC3ubNZ,"From God's Perspective","What.","Bo Burnham",2013-12-17,261221,48,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Comedy Central Records",0.339,0.478,0,-5.895,1,0.0401,0.775,0,0.738,0.355,86.898,4
3BenycogbFx4HTvB7I1oz0,"Andy the Frog","What.","Bo Burnham",2013-12-17,193129,30,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Comedy Central Records",0.621,0.768,11,-6.971,0,0.88,0.681,0,0.934,0.351,88.057,3
2O5P098u73oY7rrknK8Rjz,"Out of the Abyss","What.","Bo Burnham",2013-12-17,219647,29,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"comedy","Comedy Central Records",0.556,0.836,2,-9.031,1,0.885,0.718,0,0.876,0.312,121.709,4
3Za4yViy4wKFEF0gkqCH3j,"I Love You Too Much","The Book of Life (Original Motion Picture Soundtrack)","Gustavo Santaolalla,Diego Luna",2014-09-29,155320,58,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:46Z,"soundtrack","Sony Classical",0.403,0.255,0,-9.601,1,0.0428,0.854,0.0000095,0.198,0.21,206.198,3
