Track Name,Album Name,Artist Name(s),Added At,Genres,Duration (ms),Popularity,Danceability,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Song Age,Play Count
May I Ask,May I Ask,"Luke Chiang,Alexis Kim",2025-03-20T17:16:41Z,"chill r&b, bedroom r&b",230592,66,0.716,2,-9.216,0.0468,0.353,0,0.0897,0.389,146.021,4,5.987679671457905,253
that friend,that friend,Mad Tsai,2025-03-21T00:00:33Z,"indie pop, bedroom pop, alt",180903,51,0.685,6,-16.423,0.371,0.552,0,0.235,0.361,116.815,4,3.7371663244353184,5
heartbreak honeymoon,heartbreak honeymoon,Mad Tsai,2025-03-21T00:00:33Z,"indie pop, bedroom pop, alt",170328,48,0.387,6,-7.006,0.0429,0.224,0,0.104,0.435,160.43,4,3.4743326488706368,1
stacy's brother,teenage nightmare,Mad Tsai,2025-03-20T17:16:42Z,"indie pop, bedroom pop, alt",182400,58,0.579,7,-6.379,0.0689,0.266,0.0338,0.183,0.479,100.055,4,0.459958932,8
killer queen,killer queen,Mad Tsai,2025-03-21T21:22:15Z,"indie pop, bedroom pop, alt",178888,69,0.693,3,-5.351,0.0492,0.0616,0.00119,0.173,0.637,107.992,4,3.4086242299794662,1
Boy Bi,Boy Bi,Mad Tsai,2025-03-21T21:22:15Z,"indie pop, bedroom pop, alt",142596,54,0.712,5,-5.066,0.218,0.62,0,0.688,0.747,129.998,4,4.312114989733059,1
boys beware,teenage nightmare,Mad Tsai,2025-03-20T21:10:44Z,"indie pop, bedroom pop, alt",133887,53,0.783,10,-7.74,0.051,0.025,0,0.17,0.775,110.047,4,0.459958932,8
all-american bitch!,teenage nightmare,Mad Tsai,2025-03-20T21:10:45Z,"indie pop, bedroom pop, alt",148000,42,0.577,2,-3.318,0.224,0.00594,8.23e-06,0.516,0.653,180.184,4,0.459958932,8
what a shame,teenage nightmare,Mad Tsai,2025-03-20T21:10:47Z,"indie pop, bedroom pop, alt",204291,37,0.645,10,-6.211,0.0478,0.0073,0,0.0974,0.53,90.546,4,0.459958932,2
Reckless,Silence Between Songs,Madison Beer,2025-03-21T00:00:29Z,pop,203384,74,0.386,3,-6.642,0.0363,0.807,0,0.14,0.261,180.104,3,1.5304585900068446,2
Teenager in Love,As She Pleases,Madison Beer,2025-03-21T00:00:29Z,pop,214907,51,0.673,0,-5.398,0.0278,0.301,6.11e-06,0.0705,0.579,109.979,3,7.145790554414784,1
Home To Another One,Silence Between Songs,Madison Beer,2025-03-21T21:22:16Z,pop,149108,57,0.677,11,-7.83,0.0445,0.0998,0.0553,0.709,0.458,132.994,4,1.5304585900068446,1
Like a Prayer,Celebration (double disc version),Madonna,2025-03-20T21:10:46Z,pop,342680,75,0.625,5,-5.285,0.0376,0.264,2.12e-05,0.181,0.26,111.038,4,15.520876112251882,1
If I Could Take This Moment Back,Rapunzel’s Tangled Adventure (Music from the TV Series),"Mandy Moore,Zachary Levi",2025-03-21T00:00:32Z,musicals,131776,34,0.365,0,-8.024,0.0454,0.805,0,0.118,0.471,85.237,3,5.9575633127994525,2
Next Stop Anywhere,Rapunzel’s Tangled Adventure (Music from the TV Series),"Mandy Moore,Zachary Levi,Eden Espinosa",2025-03-21T00:00:32Z,musicals,209320,39,0.609,7,-3.778,0.106,0.223,0,0.0792,0.234,139.595,4,5.9575633127994525,2
With You by My Side,Rapunzel’s Tangled Adventure (Music from the TV Series),"Mandy Moore,Zachary Levi,Eden Espinosa",2025-03-21T00:00:32Z,musicals,138356,32,0.686,3,-5.466,0.0501,0.627,0,0.117,0.346,119.925,4,5.9575633127994525,1
Te Creo,Violetta,Martina Stoessel,2025-03-21T21:22:15Z,musicals,239600,55,0.594,5,-4.465,0.0301,0.0225,0,0.135,0.318,95.996,4,13.234770704996578,1
Habla Si Puedes,Violetta,Martina Stoessel,2025-03-21T21:22:15Z,musicals,213506,51,0.618,7,-7.199,0.0292,0.195,6.32e-05,0.0731,0.0904,119.718,4,13.234770704996578,1
Veo Veo,Violetta,"Martina Stoessel,Candelaria Molfese,Lodovica Comello",2025-03-21T21:22:15Z,musicals,152680,48,0.804,8,-5.089,0.0307,0.0779,2.35e-06,0.058,0.963,105.005,4,13.234770704996578,1
Ven y Canta,Violetta,"Martina Stoessel,Jorge Blanco,Pablo Espinosa,Mercedes Lambre,Lodovica Comello,Candelaria Molfese,Samuel Nascimento,Facundo Gambandé,Alba Rico,Simone Lijoi,Rodrigo Velilla,Nick Garnier",2025-03-21T21:22:15Z,musicals,169853,45,0.672,9,-5.082,0.0277,0.313,0,0.0786,0.824,110.995,4,13.234770704996578,1
Junto a Ti,Violetta,"Martina Stoessel,Lodovica Comello",2025-03-21T21:22:15Z,musicals,162386,48,0.768,6,-3.495,0.0627,0.0707,0,0.399,0.965,149.986,4,13.234770704996578,1
Tienes Todo,Violetta,"Martina Stoessel,Pablo Espinosa",2025-03-21T21:22:15Z,musicals,229746,48,0.641,2,-4.348,0.0335,0.0681,0,0.157,0.4,172.139,4,13.234770704996578,1
Lights Down Low,Hell's Kitchen Angel,MAX,2025-03-21T00:00:31Z,pop,223846,57,0.623,5,-7.727,0.0338,0.0632,0,0.104,0.594,81.019,4,8.966461327857632,3
PINKBERRY,PINKBERRY,MAX,2025-03-20T21:10:45Z,pop,168513,26,0.769,11,-5.882,0.159,0.0173,0.000557,0.341,0.192,128.042,4,0.8788501026694046,1
BUTTERFLIES,LOVE IN STEREO,"MAX,Ali Gatie",2025-03-21T00:00:31Z,pop,191266,62,0.705,11,-5.794,0.04,0.428,0,0.083,0.449,88.04,4,1.108829568788501,2
STRINGS (feat. JVKE & Bazzi),LOVE IN STEREO,"MAX,JVKE,Bazzi",2025-03-21T21:22:15Z,pop,153461,56,0.667,1,-7.184,0.122,0.248,0,0.174,0.498,143.948,4,1.108829568788501,1
IT'S YOU (feat. keshi),LOVE IN STEREO,"MAX,keshi",2025-03-20T17:16:41Z,pop,173426,67,0.663,2,-11.579,0.0601,0.85,0.00019,0.141,0.446,89.892,4,1.108829568788501,4
Love Me Less (feat. Quinn XCII),Love Me Less (feat. Quinn XCII),"MAX,Quinn XCII",2025-03-21T00:00:29Z,pop,177669,55,0.732,11,-2.2,0.0929,0.0828,0,0.323,0.771,145.034,4,5.976728268309377,33
Buzzkill Baby,Bittersweet 16,Mckenna Grace,2025-03-21T21:22:14Z,pop,192106,42,0.652,6,-4.118,0.046,0.00227,0,0.114,0.73,125.948,4,2.067077344284737,9
Swim Team,Swim Team,Mckenna Grace,2025-03-20T21:10:46Z,pop,191772,45,0.622,4,-5.283,0.0714,0.0912,0,0.29,0.597,152.023,4,0.648870637,1
I'll Be Home,A Very Trainor Christmas,Meghan Trainor,2025-03-21T00:00:29Z,pop,219720,55,0.557,2,-7.744,0.0255,0.271,9.16e-06,0.104,0.304,84.829,4,4.405201916495551,4
My Kind Of Present,A Very Trainor Christmas,Meghan Trainor,2025-03-21T00:00:29Z,pop,161013,46,0.485,1,-6.232,0.195,0.373,2.5e-06,0.0969,0.777,179.967,3,4.405201916495551,1
One Jump Ahead (Reprise 2),Aladdin (Original Motion Picture Soundtrack),Mena Massoud,2025-03-20T21:10:47Z,musicals,66417,41,,0,,,,,,,,0,5.848049281314168,1
One Jump Ahead,Aladdin (Original Motion Picture Soundtrack),Mena Massoud,2025-03-20T21:11:09Z,musicals,175223,56,0.689,1,-6.17,0.054,0.0885,0.000465,0.0485,0.539,119.373,4,5.848049281314168,1
Muddy Feet (feat. Sia),Endless Summer Vacation,"Miley Cyrus,Sia",2025-03-21T21:22:13Z,pop,136946,54,0.548,7,-4.737,0.109,0.076,0.000494,0.19,0.524,172.083,4,1.6071184120465434,2
The Reaper,Kissing Death,MOTHICA,2025-03-20T21:10:45Z,alternative,160608,31,0.674,6,-6.264,0.045,0.0087,0.000159,0.153,0.486,114.938,4,0.5913757700205339,3
Mirage,Kissing Death,MOTHICA,2025-03-20T21:10:46Z,alternative,137979,38,0.531,8,-6.619,0.0487,0.0119,0.000746,0.181,0.315,164.049,4,0.5913757700205339,4
Mirage,Kissing Death,MOTHICA,2025-03-20T21:10:46Z,alternative,137979,38,0.531,8,-6.619,0.0487,0.0119,0.000746,0.181,0.315,164.049,4,0.5913757700205339,4
Sirens (feat. Sophie Powers),Sirens (feat. Sophie Powers),"MOTHICA,Sophie Powers",2025-03-21T21:22:15Z,alternative,188000,45,0.71,6,-3.993,0.0331,0.0241,0,0.337,0.704,113.012,4,1.5496235455167693,12
Speechless (Full),Aladdin (Original Motion Picture Soundtrack),Naomi Scott,2025-03-21T00:00:33Z,musicals,208800,68,0.474,6,-7.625,0.0342,0.467,0,0.119,0.23,124.844,4,5.848049281314168,8
Speechless (Part 1),Aladdin (Original Motion Picture Soundtrack),Naomi Scott,2025-03-20T21:10:47Z,musicals,77855,46,0.463,7,-12.484,0.0383,0.873,0,0.102,0.195,113.55,4,5.848049281314168,1
Speechless (Part 2),Aladdin (Original Motion Picture Soundtrack),Naomi Scott,2025-03-20T21:10:47Z,musicals,144136,50,0.492,7,-7.183,0.0411,0.162,0,0.0663,0.189,125.804,4,5.848049281314168,1
ABCD,,NAYEON,2025-03-20T21:10:46Z,k-pop,162840,71,0.682,3,-2.515,0.0607,0.0404,0,0.19,0.86,105.969,4,0.783025325,3
HAPPY EVER AFTER,HAPPY EVER AFTER,Neoni,2025-03-21T21:22:13Z,dark r&b,194400,35,0.789,8,-5.66,0.0433,0.0271,1.96e-06,0.0934,0.578,99.971,4,2.028747433264887,4
OVER MY HEAD,OVER MY HEAD,Neoni,2025-03-21T21:22:13Z,dark r&b,138256,39,0.798,9,-5.433,0.0921,0.0266,0,0.355,0.55,119.932,4,2.2012320328542097,3
FUNERAL,FUNERAL,Neoni,2025-03-21T21:22:14Z,dark r&b,181923,52,0.58,9,-3.904,0.262,0.00716,0,0.515,0.369,156.133,4,1.8562628336755649,16
DEBBIE DOWNER,DEBBIE DOWNER,Neoni,2025-03-21T21:22:14Z,dark r&b,225800,31,0.647,7,-7.771,0.0419,0.0527,2.92e-05,0.0695,0.523,149.967,4,1.932922655715264,7
BLURRY,BLURRY,Neoni,2025-03-21T21:22:14Z,dark r&b,154250,36,0.902,11,-7.394,0.181,0.00448,0,0.112,0.57,119.931,4,1.7221081451060918,21
DOOMSDAY,DOOMSDAY,Neoni,2025-03-21T21:22:15Z,dark r&b,203076,37,0.676,7,-5.925,0.0574,0.0293,0,0.089,0.215,117.063,4,2.1245722108145104,1
LOSER,Wars In A Wonderland,Neoni,2025-03-21T21:22:15Z,dark r&b,202178,58,0.639,8,-5.777,0.0377,0.014,0,0.107,0.403,140.027,4,3.600273785078713,2
Giants,Giants,Neoni,2025-03-21T21:22:15Z,dark r&b,174453,44,0.616,2,-8.83,0.05,0.00806,0.000142,0.114,0.241,84.936,4,6.245037645448323,2
WARNING LABEL,ALL MY FAVORITE MONSTERS,Neoni,2025-03-21T21:22:15Z,dark r&b,175200,39,0.826,9,-6.151,0.0704,0.113,2.9e-06,0.0937,0.763,100.004,4,2.412046543463381,1
BURY ME ALIVE,ALL MY FAVORITE MONSTERS,Neoni,2025-03-21T21:22:15Z,dark r&b,187937,36,0.489,9,-6.423,0.109,0.0125,0,0.333,0.257,119.835,4,2.412046543463381,1
VILLAIN,VILLAIN,Neoni,2025-03-21T21:22:15Z,dark r&b,204000,46,0.631,8,-6.329,0.0842,0.0274,4.5e-06,0.0842,0.275,159.885,4,1.434633812457221,2
Giants,Giants,Neoni,2025-03-21T21:22:15Z,dark r&b,174453,44,0.616,2,-8.83,0.05,0.00806,0.000142,0.114,0.241,84.936,4,6.245037645448323,2
Body Bag,The Death Of Daisies,Neoni,2025-03-21T21:22:16Z,dark r&b,186666,47,0.81,11,-4.394,0.101,0.0124,0,0.118,0.52,90.012,4,0.4572210814510609,6
Sucker Punch,The Death Of Daisies,Neoni,2025-03-20T21:10:44Z,dark r&b,197364,45,0.752,7,-5.43,0.0544,0.00713,0,0.0916,0.349,128.992,4,0.4572210814510609,4
Utopia,The Death Of Daisies,Neoni,2025-03-20T21:10:45Z,dark r&b,155000,45,0.542,8,-5.806,0.113,0.00682,4.37e-05,0.106,0.327,179.932,4,0.4572210814510609,6
Jump Rope,The Death Of Daisies,Neoni,2025-03-20T21:10:46Z,dark r&b,186000,40,0.771,8,-4.541,0.0381,0.00381,0,0.0861,0.74,119.955,4,0.4572210814510609,1
Dynasty,The Death Of Daisies,Neoni,2025-03-20T21:10:46Z,dark r&b,144500,44,0.892,0,-4.054,0.114,0.0887,0,0.0607,0.304,120.091,4,0.4572210814510609,1
Catatonic,The Death Of Daisies,Neoni,2025-03-20T21:10:47Z,dark r&b,162212,43,0.773,9,-4.226,0.0621,0.0294,0,0.0717,0.54,113.171,4,0.4572210814510609,11
heartbreak in the hamptons,hell is a teenage girl,Nessa Barrett,2025-03-21T21:22:15Z,pop,155079,51,0.755,9,-7.799,0.0834,0.22,1.59e-05,0.111,0.28,130.021,4,1.702943189596167,29
Black And White,Heartbreak Weather,Niall Horan,2025-03-21T00:00:29Z,pop,193089,64,0.443,2,-6.015,0.0482,0.0302,0,0.127,0.233,147.587,4,5.037645448323066,11
Nice To Meet Ya,Heartbreak Weather,Niall Horan,2025-03-21T00:00:29Z,pop,158805,62,0.591,4,-4.351,0.0304,0.0119,0,0.395,0.392,109.031,4,5.037645448323066,6
Super Bass,Pink Friday (Complete Edition),Nicki Minaj,2025-03-21T00:00:32Z,"pop, hip pop, rap",200013,79,0.723,11,-4.357,0.203,0.271,4.56e-06,0.598,0.667,126.979,4,14.34360027378508,7
Starships,Pink Friday ... Roman Reloaded,Nicki Minaj,2025-03-21T21:22:14Z,"pop, hip pop, rap",210626,74,0.747,11,-2.457,0.0751,0.135,0,0.251,0.751,125.006,4,14.234086242299794,1
FTCU,Pink Friday 2,Nicki Minaj,2025-03-21T21:22:16Z,"pop, hip pop, rap",172137,72,0.93,11,-6.694,0.202,0.0173,0.000287,0.117,0.227,144.978,4,1.3004791238877482,1
lowkey,lowkey,NIKI,2025-03-21T00:00:29Z,indonesian r&b,171355,77,0.752,0,-8.18,0.056,0.432,0,0.0869,0.226,117.901,4,5.924709103353867,4
urs,wanna take this downtown?,NIKI,2025-03-21T00:00:29Z,indonesian r&b,156500,68,0.742,0,-9.527,0.352,0.833,1.29e-06,0.0893,0.238,94.88,4,5.861738535249829,3
I Like U,I Like U,NIKI,2025-03-21T00:00:29Z,indonesian r&b,267732,69,0.479,5,-7.1,0.276,0.0729,0,0.0879,0.351,199.664,3,7.496235455167693,2
Plot Twist,MOONCHILD,NIKI,2025-03-21T00:00:30Z,indonesian r&b,207213,57,0.801,6,-9.605,0.0606,0.663,0.00796,0.0903,0.355,96.99,4,4.544832306639288,1
Every Summertime,Every Summertime,NIKI,2025-03-20T17:16:42Z,indonesian r&b,215686,76,0.628,6,-4.227,0.0424,0.393,6.94e-05,0.0978,0.723,78.996,4,3.6276522929500334,8
Part of Me,I Was / I Am,Noah Kahan,2025-03-21T00:00:32Z,indie,239027,69,0.689,7,-7.832,0.0376,0.0677,0,0.0805,0.248,109.986,4,3.5236139630390144,2
Stick Season,Stick Season,Noah Kahan,2025-03-21T21:22:16Z,indie,182346,86,0.664,9,-6.935,0.0651,0.799,0,0.0966,0.801,117.896,4,2.4503764544832305,6
"Everywhere, Everything (with Gracie Abrams)",Stick Season (Forever),"Noah Kahan,Gracie Abrams",2025-03-20T21:10:48Z,"indie, pop",257668,75,0.299,11,-9.731,0.0372,0.538,0,0.133,0.278,179.664,3,1.1279945242984255,1
Fireflies,Ocean Eyes,Owl City,2025-03-21T00:00:29Z,"pop, indie",228346,78,0.512,3,-6.797,0.0439,0.0275,0,0.118,0.472,180.114,4,16.23271731690623,77
Peppermint Winter,Peppermint Winter,Owl City,2025-03-21T00:00:29Z,"pop, indie",240560,28,0.451,0,-4.931,0.0398,0.211,0,0.0764,0.144,153.949,3,15.233401779603012,1
Dreams And Disasters,The Midsummer Station,Owl City,2025-03-21T00:00:33Z,"pop, indie",225413,37,0.618,6,-4.417,0.0353,0.00264,3.4e-06,0.114,0.882,126.015,4,12.607802874743326,1
Strawberry Avalanche,Ocean Eyes (Deluxe Version),Owl City,2025-03-21T00:00:33Z,"pop, indie",196080,38,0.569,7,-5.948,0.0414,0.0113,0.000347,0.273,0.37,117.003,4,16.23271731690623,1
House Wren,Cinematic,Owl City,2025-03-21T00:00:33Z,"pop, indie",210651,33,0.818,2,-6.01,0.0316,0.639,3.16e-05,0.0805,0.898,133.065,4,6.8199863107460645,1
Good Time,The Midsummer Station,"Owl City,Carly Rae Jepsen",2025-03-21T00:00:32Z,"pop, indie",205933,77,0.56,3,-4.269,0.14,0.0239,6.98e-06,0.371,0.682,126.05,4,12.607802874743326,14
Raise Your Glass,Raise Your Glass,P!nk,2025-03-21T00:00:31Z,"pop, dance pop",202960,77,0.7,7,-5.006,0.0838,0.0048,0,0.029,0.624,122.019,4,14.47501711156742,8
Hate Me,TRUSTFALL,P!nk,2025-03-21T21:22:14Z,"pop, dance pop",200440,50,0.533,10,-3.356,0.132,0.000509,0,0.108,0.581,159.984,4,2.105407255304586,14
Never Gonna Not Dance Again,Never Gonna Not Dance Again,P!nk,2025-03-21T21:22:15Z,"pop, dance pop",225789,67,0.668,5,-4.005,0.0917,0.0273,0,0.163,0.769,113.796,4,2.3928815879534566,1
Tranquil White Noise,Tranquil White Noise,Panoramia,2025-03-21T21:22:15Z,instrumental,169500,74,,0,,,,,,,,0,2.488706366,44
Mellow Forest Noise,Embracing Subsets,PARCEL,2025-03-21T21:22:15Z,instrumental,146341,55,,0,,,,,,,,0,2.814510609,3
Interstellar Cabin,Interstellar Cabin,PARCEL,2025-03-21T21:22:15Z,instrumental,140000,60,0.157,11,-37.128,0.0594,0.814,0.97,0.112,0.0435,136.075,3,3.121149897330596,6
Soothing Field Noise,Embracing Subsets,PARCEL,2025-03-21T21:22:15Z,instrumental,153780,66,0.182,8,-22.232,0.473,0.721,0.273,0.118,0.00846,70.932,5,2.814510609,3
White Noise Ocean,Noises from Nature,PARCEL,2025-03-21T21:22:15Z,instrumental,157950,56,,0,,,,,,,,0,3.3894592744695413,1
Party in the U.S.A.,Party in the U.S.A.,Party Crazy Band,2025-03-21T00:00:29Z,pop,204000,25,0.711,10,-6.52,0.0415,0.0172,6.32e-05,0.0689,0.428,95.985,4,12.706365503080082,17
Dreamy Noise,White Dream Noise,Peaceful Me,2025-03-21T21:22:15Z,instrumental,142680,68,0.159,2,-41.489,0.062,0.928,0.425,0.112,0.0642,69.658,3,3.052703627652293,2
Fictional Men,Fictional Men,PEGGY,2025-03-21T00:00:33Z,chill pop,136500,54,0.699,0,-6.456,0.335,0.198,0,0.102,0.453,80.232,3,3.906913073237509,108
FLIGHT RISK,FLIGHT RISK,PEGGY,2025-03-20T17:16:42Z,chill pop,163200,41,0.801,0,-5.591,0.171,0.395,5.92e-06,0.171,0.541,147.927,4,1.1471594798083504,2
FEMININE RAGE,DEAR READER,PEGGY,2025-03-20T21:10:45Z,chill pop,147798,60,0.703,0,-7.447,0.0348,0.00226,1.09e-05,0.345,0.962,108.962,4,0.917180014,18
ALICE,ALICE,PEGGY,2025-03-20T21:10:46Z,chill pop,153620,65,0.631,9,-7.156,0.03,0.22,5.78e-06,0.158,0.539,100.043,4,1.4154688569472964,2
Villains Aren't Born (They're Made),Villains Aren't Born (They're Made),PEGGY,2025-03-20T21:10:46Z,chill pop,194603,58,0.606,6,-8.359,0.106,0.265,0,0.137,0.068,139.844,4,2.839151266255989,1
MESS,MESS,PEGGY,2025-03-20T21:10:46Z,chill pop,145500,52,0.602,6,-6.123,0.0549,0.695,3.77e-06,0.0904,0.457,159.872,4,1.511293634,1
PANIC ATTACK,PANIC ATTACK,PEGGY,2025-03-20T21:10:47Z,chill pop,140454,52,0.775,10,-5.346,0.039,0.279,3.68e-06,0.314,0.782,79.992,4,0.4763860369609856,4
FOMO,FOMO,PEGGY,2025-03-20T21:10:48Z,chill pop,199363,46,0.422,5,-7.464,0.104,0.78,2.71e-06,0.18,0.241,188.765,3,0.2847364818617385,1
17,PINK PLANET,Pink Sweat$,2025-03-21T00:00:29Z,bedroom soul,160736,56,0.653,5,-8.699,0.0472,0.165,0.000131,0.11,0.268,129.854,4,4.117727583846681,1
Honesty,Volume 1,Pink Sweat$,2025-03-21T00:00:29Z,bedroom soul,191000,67,0.616,6,-11.421,0.0331,0.921,0,0.106,0.416,79.824,4,6.398357289527721,3
At My Worst,PINK PLANET,Pink Sweat$,2025-03-21T00:00:29Z,bedroom soul,170344,68,0.813,0,-5.926,0.0349,0.777,0,0.131,0.667,91.921,4,4.117727583846681,4
17,17,Pink Sweat$,2025-03-21T00:00:29Z,bedroom soul,160736,53,0.558,5,-8.663,0.0502,0.169,9.94e-05,0.109,0.252,129.17,4,5.075975359342916,1
At My Worst (feat. Kehlani),At My Worst (feat. Kehlani),"Pink Sweat$,Kehlani",2025-03-21T00:00:30Z,bedroom soul,169127,57,0.731,0,-5.579,0.0354,0.73,3.01e-06,0.326,0.35,92.043,4,4.161533196440794,1
Hotel Room Service,Pitbull Starring In Rebelution,Pitbull,2025-03-21T00:00:33Z,"pop, dance pop",237600,77,0.85,1,-8.401,0.227,0.00684,0.000406,0.0679,0.738,126.002,4,15.58110882956879,3
Fireball (feat. John Ryan),Globalization,"Pitbull,John Ryan",2025-03-21T00:00:30Z,"pop, dance pop",236200,79,0.761,10,-5.38,0.056,0.0908,8.53e-05,0.0607,0.836,122.959,4,10.338124572210814,7
Timber,Global Warming: Meltdown (Deluxe Version),"Pitbull,Kesha",2025-03-21T00:00:32Z,"pop, dance pop",204160,85,0.581,11,-4.087,0.0981,0.0295,0,0.139,0.788,129.992,4,13.234770704996578,3
I Like You (A Happier Song) (with Doja Cat),Twelve Carat Toothache,"Post Malone,Doja Cat",2025-03-21T21:22:14Z,pop,192840,76,0.733,5,-6.009,0.0751,0.121,0,0.121,0.472,100.964,4,2.814510609,9
One Right Now (with The Weeknd),One Right Now,"Post Malone,The Weeknd",2025-03-21T00:00:32Z,pop,193506,69,0.687,1,-4.806,0.053,0.0361,0,0.0755,0.688,97.014,4,3.3894592744695413,4
Locked Away (feat. Adam Levine),What Dreams Are Made Of,"R. City,Adam Levine",2025-03-21T00:00:29Z,pop,227480,81,0.509,1,-5.709,0.0678,0.304,0,0.0452,0.55,118.413,5,9.464750171115677,68
I Am Moana (Song of the Ancestors),Moana (Original Motion Picture Soundtrack/Deluxe Edition),"Rachel House,Auli'i Cravalho,Disney",2025-03-21T00:00:33Z,musicals,162826,65,0.36,10,-11.576,0.0477,0.571,0,0.0797,0.232,148.985,4,8.353182751540041,3
Goodbye (from the series Arcane League of Legends),Goodbye (from the series Arcane League of Legends),"Ramsey,Arcane,League of Legends",2025-03-21T21:22:16Z,musicals,230985,67,0.365,10,-11.775,0.036,0.663,0.000622,0.101,0.0489,164.885,4,3.3894592744695413,1
Fairy Tail Main Theme (Piano Arrangement),Fairy Tail Main Theme (Piano Arrangement),Random Piano,2025-03-20T21:10:47Z,instrumental,158778,38,0.484,5,-34.869,0.041,0.984,0.921,0.0915,0.149,73.832,4,4.6680355920602326,1
You've Got a Friend in Me,Toy Story (Original Motion Picture Soundtrack),Randy Newman,2025-03-21T00:00:33Z,musicals,124160,69,0.691,3,-12.135,0.0307,0.817,5.03e-06,0.285,0.472,115.845,4,30.23408624,14
I Can't Let You Throw Yourself Away,Toy Story 4 (Original Motion Picture Soundtrack),Randy Newman,2025-03-21T00:00:33Z,musicals,125786,53,0.642,5,-8.211,0.0401,0.439,0.000656,0.126,0.897,106.235,4,5.765913757700205,5
Not My Fault (with Megan Thee Stallion),Mean Girls (Music From The Motion Picture),"Reneé Rapp,Megan Thee Stallion",2025-03-20T21:10:46Z,musicals,170528,68,0.811,1,-6.081,0.175,0.1,0,0.395,0.854,124.01,4,1.2046543463381243,1
Gaston,Beauty and the Beast,"Richard White,Jesse Corti,Chorus - Beauty And the Beast,Disney",2025-03-21T00:00:32Z,musicals,220106,54,0.654,0,-8.382,0.138,0.872,0,0.165,0.678,107.124,1,34.23408624,2
Line Without a Hook,Montgomery Ricky,Ricky Montgomery,2025-03-21T00:00:29Z,"indie pop, pop",249586,80,0.432,8,-4.969,0.0285,0.262,0,0.258,0.507,190.028,3,8.966461327857632,248
This December,Montgomery Ricky,Ricky Montgomery,2025-03-21T00:00:30Z,"indie pop, pop",181920,62,0.659,9,-4.873,0.0504,0.0253,0,0.132,0.891,139.946,4,8.966461327857632,27
Line Without a Hook,Montgomery Ricky,Ricky Montgomery,2025-03-21T00:00:30Z,"indie pop, pop",249586,80,0.432,8,-4.969,0.0285,0.262,0,0.258,0.507,190.028,3,8.966461327857632,40
My Heart Is Buried in Venice,Montgomery Ricky,Ricky Montgomery,2025-03-21T00:00:30Z,"indie pop, pop",184866,62,0.67,11,-8.117,0.0273,0.441,8.63e-05,0.0902,0.145,112.011,3,8.966461327857632,115
Mr. Loverman,Montgomery Ricky,Ricky Montgomery,2025-03-21T00:00:31Z,"indie pop, pop",216880,81,0.639,0,-6.697,0.0256,0.245,2.43e-05,0.25,0.488,130.033,3,8.966461327857632,12
Talk to You,Edits,Ricky Montgomery,2025-03-21T00:00:33Z,"indie pop, pop",214724,59,0.514,2,-7.048,0.0287,0.048,0.000218,0.194,0.356,179.934,4,2.2778918548939084,81
Sorry for Me,Edits,Ricky Montgomery,2025-03-20T17:16:41Z,"indie pop, pop",197513,49,0.513,1,-7.407,0.0278,0.159,1.5e-05,0.102,0.316,145.147,4,2.2778918548939084,34
Cabo,Montgomery Ricky,Ricky Montgomery,2025-03-20T17:16:41Z,"indie pop, pop",147760,55,0.628,2,-4.034,0.0462,0.0625,0,0.103,0.962,145.041,4,8.966461327857632,4
Cabo,Montgomery Ricky,Ricky Montgomery,2025-03-20T17:16:41Z,"indie pop, pop",147760,55,0.628,2,-4.034,0.0462,0.0625,0,0.103,0.962,145.041,4,8.966461327857632,3
Snow,Montgomery Ricky,Ricky Montgomery,2025-03-20T17:16:41Z,"indie pop, pop",276466,54,0.592,8,-5.724,0.0292,0.316,0,0.112,0.409,149.95,3,8.966461327857632,5
Snow,Montgomery Ricky,Ricky Montgomery,2025-03-20T17:16:41Z,"indie pop, pop",276466,54,0.592,8,-5.724,0.0292,0.316,0,0.112,0.409,149.95,3,8.966461327857632,5
Same Shit (Interlude),Rick(y),Ricky Montgomery,2025-03-20T21:10:45Z,"indie pop, pop",102209,28,0.702,0,-6.653,0.101,0.821,0.000261,0.142,0.774,144.116,4,0.8788501026694046,1
Truth or Dare,Rick,Ricky Montgomery,2025-03-20T21:10:45Z,"indie pop, pop",154287,36,0.529,9,-6.482,0.282,0.566,0.000102,0.329,0.326,185.032,4,1.4921286789869952,1
Get Used to It,Montgomery Ricky,Ricky Montgomery,2025-03-20T21:10:45Z,"indie pop, pop",235333,51,0.706,9,-5.676,0.0446,0.0026,2.06e-06,0.0736,0.562,122.068,4,8.966461327857632,1
In Your Pocket,Rick,Ricky Montgomery,2025-03-20T21:10:45Z,"indie pop, pop",182515,36,0.837,7,-5.755,0.0343,0.0157,0.399,0.0828,0.933,125.028,4,1.4921286789869952,1
Baby Blue,Baby Blue,Rocco,2025-03-21T21:22:16Z,bedroom r&b,171164,39,0.678,1,-12.688,0.0298,0.0411,0.00102,0.103,0.439,109.505,3,1.1279945242984255,13
spin you round,spin you round,Rocco,2025-03-21T21:22:16Z,bedroom r&b,126610,62,0.663,1,-15.806,0.0899,0.27,0,0.189,0.387,146.228,4,2.6666666666666665,1
