Track Name,Album Name,Artist Name(s),Added At,Genres,Duration (ms),Popularity,Danceability,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Song Age,Play Count
Up On The Housetop,A Pentatonix Christmas Deluxe,Pentatonix,2025-03-21T00:00:32Z,christmas,134906,39,0.863,8,-5.424,0.0693,0.0474,0.0,0.0711,0.952,101.988,4,7.304585900068446,6.0
I Just Called To Say I Love You,Evergreen,Pentatonix,2025-03-21T00:00:32Z,christmas,206880,34,0.334,7,-8.711,0.0315,0.75,0.0,0.106,0.211,111.56,3,3.4086242299794662,2.0
We Wish You A Merry Christmas,Evergreen,Pentatonix,2025-03-21T00:00:32Z,christmas,136173,45,0.293,5,-9.505,0.029,0.665,0.0,0.1,0.705,76.833,3,3.4086242299794662,2.0
Waltz Of The Flowers,Christmas Is Here!,Pentatonix,2025-03-21T00:00:32Z,christmas,120960,31,0.408,2,-7.794,0.0337,0.461,0.00151,0.0946,0.749,178.439,3,6.436687200547571,2.0
Die Young,Warrior (Expanded Edition),Kesha,2025-03-21T00:00:32Z,,211920,80,0.711,1,-4.805,0.046,0.00498,0.000125,0.215,0.801,128.001,4,12.320328542094456,6.0
"break up with your girlfriend, i'm bored","thank u, next",Ariana Grande,2025-03-21T00:00:32Z,pop,190440,75,0.727,5,-5.29,0.0915,0.0421,0.0,0.106,0.335,170.0,4,6.130047912388775,4.0
NASA,"thank u, next",Ariana Grande,2025-03-21T00:00:32Z,pop,182000,63,0.747,6,-6.891,0.306,0.448,0.0,0.252,0.47,75.021,4,6.130047912388775,1.0
There's Nothing Holdin' Me Back,Illuminate (Deluxe),Shawn Mendes,2025-03-21T00:00:32Z,pop,199440,85,0.866,11,-4.063,0.0553,0.375,0.0,0.078,0.969,121.995,4,7.934291581108829,3.0
Happier,÷ (Deluxe),Ed Sheeran,2025-03-21T00:00:32Z,soft pop,207520,75,0.522,0,-7.355,0.0288,0.536,0.0,0.135,0.236,89.792,4,8.06570841889117,4.0
God is a woman,Sweetener,Ariana Grande,2025-03-21T00:00:32Z,pop,197546,76,0.602,1,-5.934,0.0558,0.0233,6e-05,0.237,0.268,145.031,4,6.609171800136893,1.0
Leave The Door Open,An Evening With Silk Sonic,"Bruno Mars,Anderson .Paak,Silk Sonic",2025-03-21T00:00:32Z,,242096,78,0.586,5,-7.964,0.0324,0.182,0.0,0.0927,0.719,148.088,4,3.373032169746749,7.0
bloodline,"thank u, next",Ariana Grande,2025-03-21T00:00:32Z,pop,216893,77,0.757,2,-5.194,0.0774,0.0815,0.000158,0.216,0.643,151.979,4,6.130047912388775,3.0
in my head,"thank u, next",Ariana Grande,2025-03-21T00:00:32Z,pop,222946,68,0.662,0,-6.403,0.0704,0.173,0.000137,0.109,0.331,134.972,4,6.130047912388775,1.0
"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)","Dan + Shay,Justin Bieber",2025-03-21T00:00:32Z,country,167693,73,0.654,10,-4.644,0.0259,0.153,0.0,0.111,0.43,89.991,4,5.478439425051334,3.0
bye,eternal sunshine,Ariana Grande,2025-03-21T00:00:32Z,pop,164927,76,0.606,2,-4.835,0.0333,0.204,0.0,0.14,0.453,110.016,4,1.051334702258727,2.0
Counting Stars,Native,OneRepublic,2025-03-21T00:00:32Z,soft pop,257265,86,0.663,1,-4.972,0.0383,0.0654,0.0,0.118,0.474,122.013,4,12.232717316906228,6.0
Ironic,Words Words Words,Bo Burnham,2025-03-21T00:00:32Z,comedy,188866,42,0.488,9,-6.968,0.37,0.876,0.0,0.701,0.847,90.75,3,14.43668720054757,3.0
Art Is Dead,Words Words Words,Bo Burnham,2025-03-21T00:00:32Z,comedy,152893,58,0.523,4,-6.167,0.0566,0.844,0.0,0.936,0.703,85.531,4,14.43668720054757,2.0
What's Funny,Words Words Words,Bo Burnham,2025-03-21T00:00:32Z,comedy,278626,39,0.535,2,-6.924,0.297,0.844,0.0,0.97,0.613,116.095,4,14.43668720054757,2.0
Sad,What.,Bo Burnham,2025-03-21T00:00:32Z,comedy,263099,47,0.392,0,-5.737,0.063,0.71,0.0,0.846,0.352,96.651,4,11.274469541409994,3.0
I F--K Sl--Ts,What.,Bo Burnham,2025-03-21T00:00:32Z,comedy,200552,33,0.625,11,-11.362,0.893,0.649,0.0,0.73,0.479,117.815,4,11.274469541409994,2.0
From God's Perspective,What.,Bo Burnham,2025-03-21T00:00:32Z,comedy,261221,48,0.339,0,-5.895,0.0401,0.775,0.0,0.738,0.355,86.898,4,11.274469541409994,2.0
Red (Taylor's Version),Red (Taylor's Version),Taylor Swift,2025-03-21T00:00:32Z,,223093,72,0.516,1,-4.908,0.0375,0.00108,1.62e-06,0.0761,0.408,125.047,4,3.370294318959617,23.0
Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),Red (Taylor's Version),"Taylor Swift,Ed Sheeran",2025-03-21T00:00:32Z,soft pop,240226,63,0.61,3,-6.918,0.0293,0.817,0.0,0.312,0.443,125.039,4,3.370294318959617,1.0
Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),Red (Taylor's Version),"Taylor Swift,Ed Sheeran",2025-03-21T00:00:32Z,soft pop,245426,69,0.498,6,-5.098,0.0363,0.271,0.0,0.223,0.474,79.918,4,3.370294318959617,28.0
no tears left to cry,Sweetener,Ariana Grande,2025-03-21T00:00:32Z,pop,205920,77,0.699,9,-5.507,0.0594,0.04,3.11e-06,0.294,0.354,121.993,4,6.609171800136893,2.0
Call Me Maybe,Kiss (Deluxe),Carly Rae Jepsen,2025-03-21T00:00:32Z,,193853,59,0.782,7,-6.558,0.0393,0.0105,2.67e-06,0.107,0.642,120.008,4,12.5201916495551,3.0
Payphone,Overexposed (Deluxe),"Maroon 5,Wiz Khalifa",2025-03-21T00:00:32Z,"pop,rap",231386,72,0.739,4,-4.828,0.0394,0.0136,0.0,0.37,0.523,110.028,4,13.234770704996578,1.0
Scars To Your Beautiful,Know-It-All,Alessia Cara,2025-03-21T00:00:32Z,,230240,79,0.319,0,-5.74,0.272,0.0285,0.0,0.111,0.449,194.169,4,9.36892539356605,3.0
Winter Wonderland,Christmas (Deluxe Special Edition),Michael Bublé,2025-03-21T00:00:32Z,christmas,150880,56,0.443,1,-5.33,0.0465,0.691,0.0,0.0695,0.38,123.93,4,13.423682409308691,1.0
Jingle Bell Rock,Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),Bobby Helms,2025-03-21T00:00:32Z,christmas,130973,70,0.754,2,-8.463,0.0363,0.643,0.0,0.0652,0.806,119.705,4,67.31553730321697,5.0
Frosty The Snowman,Ella Wishes You A Swinging Christmas (Expanded Edition),Ella Fitzgerald,2025-03-21T00:00:32Z,"vocal jazz,jazz,swing music,jazz blues,big band,christmas",131733,58,0.579,8,-7.57,0.0513,0.733,0.0,0.281,0.836,76.783,4,65.23477070499658,2.0
Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),The Classic Christmas Album,"Frank Sinatra,B. Swanson Quartet",2025-03-21T00:00:32Z,"christmas,big band,adult standards,swing music,vocal jazz,jazz",155586,62,0.596,2,-11.549,0.0591,0.888,0.0,0.276,0.851,143.306,4,80.23271731690623,1.0
You Belong With Me (Taylor’s Version),Fearless (Taylor's Version),Taylor Swift,2025-03-21T00:00:32Z,,231124,80,0.632,6,-4.856,0.0346,0.0623,0.0,0.0885,0.474,130.033,4,3.964407939767282,24.0
Last Friday Night (T.G.I.F.),Teenage Dream,Katy Perry,2025-03-21T00:00:32Z,pop,230733,77,0.652,3,-3.789,0.0406,0.00129,2.91e-05,0.667,0.732,126.022,4,15.233401779603012,4.0
Save Your Tears,After Hours,The Weeknd,2025-03-21T00:00:32Z,,215626,85,0.679,0,-5.487,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4,5.018480492813142,3.0
Shit,INSIDE,Bo Burnham,2025-03-21T00:00:32Z,comedy,78426,58,0.939,10,-5.215,0.126,0.058,0.0,0.101,0.936,120.022,4,3.794661190965092,12.0
Goodbye,INSIDE,Bo Burnham,2025-03-21T00:00:32Z,comedy,249428,60,0.725,7,-9.941,0.039,0.604,0.0,0.121,0.154,126.061,4,3.794661190965092,11.0
Peaches (feat. Daniel Caesar & Giveon),Justice,"Justin Bieber,Daniel Caesar,GIVĒON",2025-03-21T00:00:32Z,r&b,198081,79,0.677,0,-6.181,0.119,0.321,0.0,0.42,0.464,90.03,4,4.0219028062970565,5.0
One Right Now (with The Weeknd),One Right Now,"Post Malone,The Weeknd",2025-03-21T00:00:32Z,,193506,69,0.687,1,-4.806,0.053,0.0361,0.0,0.0755,0.688,97.014,4,3.3894592744695413,4.0
Just Look Up (From Don’t Look Up),Just Look Up (From Don’t Look Up),"Ariana Grande,Kid Cudi",2025-03-21T00:00:32Z,pop,201667,53,0.566,9,-5.181,0.043,0.216,0.0,0.0853,0.152,130.043,4,3.3127994524298425,1.0
It'll Be Okay,It'll Be Okay,Shawn Mendes,2025-03-21T00:00:32Z,pop,222800,71,0.398,7,-11.881,0.033,0.616,0.000146,0.0912,0.0666,78.262,4,3.3182751540041067,1.0
Leave Before You Love Me (with Jonas Brothers),Leave Before You Love Me,"Marshmello,Jonas Brothers",2025-03-21T00:00:32Z,edm,154983,79,0.721,7,-4.77,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,4,3.849418206707736,1.0
Heat Waves,Dreamland,Glass Animals,2025-03-21T00:00:32Z,,238805,85,0.761,11,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,4,4.635181382614648,22.0
Starving,Starving,"Hailee Steinfeld,Grey,Zedd",2025-03-21T00:00:32Z,edm,181880,73,0.728,4,-4.238,0.0645,0.378,0.0,0.105,0.508,99.962,4,8.678986995208762,10.0
Better Days (NEIKED x Mae Muller x Polo G),Better Days (NEIKED x Mae Muller x Polo G),"NEIKED,Mae Muller,Polo G",2025-03-21T00:00:32Z,,160656,70,0.717,0,-5.077,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,4,3.504449007529089,1.0
Bad Habits,=,Ed Sheeran,2025-03-21T00:00:32Z,soft pop,230746,80,0.807,11,-3.745,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,3.4195756331279945,33.0
"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)","SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)","DJ Snake,Ozuna,Megan Thee Stallion,LISA",2025-03-21T00:00:32Z,"reggaeton,latin,trap latino,urbano latino,k-pop",225600,67,0.8,6,-2.807,0.0491,0.00406,0.00313,0.0904,0.702,100.015,4,3.4277891854893907,2.0
Moth To A Flame (with The Weeknd),Paradise Again,"Swedish House Mafia,The Weeknd",2025-03-21T00:00:32Z,edm,234000,80,0.553,8,-7.295,0.0391,0.0027,0.0,0.105,0.105,120.146,4,2.948665297741273,1.0
Hurricane (with Tyson Ritter),Hurricane (with Tyson Ritter),"Cheat Codes,Grey,Tyson Ritter",2025-03-21T00:00:32Z,,144807,28,0.583,3,-6.052,0.0516,0.126,0.0,0.246,0.525,149.982,4,3.485284052019165,1.0
Not Into You,Not Into You,Brooksie,2025-03-21T00:00:32Z,,157800,63,0.641,3,-4.943,0.0355,0.221,0.573,0.279,0.495,100.035,4,3.709787816563997,2.0
Homage,Skiptracing,Mild High Club,2025-03-21T00:00:32Z,psychedelic pop,177493,73,0.546,5,-8.167,0.0287,0.153,0.00259,0.321,0.415,73.369,4,8.583162217659138,2.0
Hello?,diary 001,"Clairo,Rejjie Snow",2025-03-21T00:00:32Z,"bedroom pop,jazz rap",135016,71,0.839,10,-7.835,0.0607,0.641,0.000459,0.0939,0.0644,98.732,4,6.839151266255989,3.0
Pleaser,Pleaser,Wallows,2025-03-21T00:00:32Z,indie,187895,66,0.497,9,-4.308,0.0455,0.126,1.98e-05,0.274,0.385,148.893,4,7.956194387405886,2.0
Hey Lover!,Cyclones and Hey Lover,Wabie,2025-03-21T00:00:32Z,bedroom pop,162560,71,0.586,4,-10.142,0.0508,0.00614,0.000172,0.372,0.523,117.006,4,5.771389459274469,2.0
All I Need,My Head is a Moshpit,Verzache,2025-03-21T00:00:32Z,,203750,44,0.663,9,-5.325,0.0353,0.212,1.96e-06,0.0957,0.319,145.977,4,4.060232717316906,2.0
Superstar,"We're all gonna die, but here's my contribution",Boyish,2025-03-21T00:00:32Z,indie pop,172117,26,0.662,3,-7.879,0.0262,0.313,0.0325,0.219,0.503,111.026,4,3.8302532511978096,1.0
Tinder Song,Tinder Song,Victor Internet,2025-03-21T00:00:32Z,bedroom pop,120375,45,0.619,11,-7.327,0.0238,0.51,2.54e-05,0.0958,0.554,79.983,4,7.260780287474333,2.0
We Met On The Internet,Every Single Thing,Will Joseph Cook,2025-03-21T00:00:32Z,,97795,32,0.8,7,-19.824,0.0427,0.918,0.0984,0.111,0.607,108.074,4,2.7953456536618755,2.0
hello!,"oh, how perfect",ROLE MODEL,2025-03-21T00:00:32Z,bedroom pop,188546,55,0.791,10,-4.023,0.0383,0.505,0.0,0.0991,0.556,125.913,4,5.368925393566051,2.0
Babydoll,"Don't Forget About Me, Demos",Dominic Fike,2025-03-21T00:00:32Z,,97960,80,0.762,7,-5.296,0.11,0.114,0.0,0.0271,0.847,168.007,4,6.444900752908967,8.0
Drew Barrymore,Ctrl,SZA,2025-03-21T00:00:32Z,r&b,231400,74,0.577,0,-5.538,0.0429,0.491,0.0,0.147,0.29,134.93,4,7.797399041752224,2.0
honey,Wachito Rico,boy pablo,2025-03-21T00:00:32Z,bedroom pop,254885,53,0.656,0,-10.161,0.0339,0.304,0.074,0.135,0.715,144.036,4,4.424366872005476,4.0
Make Me Your Queen,What Do You Think About the Car?,Declan McKenna,2025-03-21T00:00:32Z,,221360,54,0.491,2,-6.42,0.0317,0.00146,1.29e-06,0.104,0.26,125.041,4,7.953456536618754,3.0
Crush Culture,Sunset Season,Conan Gray,2025-03-21T00:00:32Z,,204120,62,0.522,0,-5.395,0.193,0.146,0.0,0.0866,0.455,180.065,4,6.360027378507871,14.0
80's makeout session,80's makeout session,dacelynn,2025-03-21T00:00:32Z,bedroom pop,102468,50,0.758,0,-11.169,0.0745,0.634,0.0,0.272,0.289,96.0,4,5.675564681724846,2.0
You Were in My Dream Last Night,You Were In My Dream Last Night,Babygirl,2025-03-21T00:00:32Z,indie pop,241133,36,0.749,8,-8.26,0.0289,0.287,0.0533,0.107,0.651,116.996,4,4.098562628336755,2.0
Bad Texter,King of the Basement,Ryan Woods,2025-03-21T00:00:32Z,,193208,47,0.604,11,-7.251,0.0486,0.0417,8.53e-05,0.333,0.601,95.058,4,3.9452429842573578,2.0
Pretty Girl,Pretty Girl,Clairo,2025-03-21T00:00:32Z,bedroom pop,178352,74,0.93,0,-4.406,0.0415,0.593,0.00124,0.0592,0.695,112.127,4,7.644079397672827,2.0
BYE,BYE,Jaden,2025-03-21T00:00:32Z,,296048,45,0.635,0,-6.348,0.0344,0.308,0.0127,0.162,0.334,119.986,4,3.761806981519507,2.0
Butterfly,Butterfly,UMI,2025-03-21T00:00:32Z,,160500,53,0.785,5,-14.457,0.0892,0.255,0.00132,0.0953,0.12,131.894,4,7.049965776865161,13.0
Stella Brown,I've Got Some Living To Do,Jelani Aryeh,2025-03-21T00:00:32Z,,186324,54,0.733,2,-7.554,0.0347,0.273,0.0739,0.287,0.553,125.009,4,3.657768651608488,2.0
Loverboy,Helios,A-Wall,2025-03-21T00:00:32Z,bedroom pop,224520,69,0.602,0,-9.989,0.032,0.638,0.0392,0.0907,0.502,120.051,4,3.5811088295687883,1.0
Peach,ARIZONA BABY,Kevin Abstract,2025-03-21T00:00:32Z,,176732,62,0.646,7,-5.847,0.0759,0.683,4.84e-06,0.107,0.421,131.895,4,5.921971252566735,2.0
double take,rapunzel,Dhruv,2025-03-21T00:00:32Z,,171743,79,0.656,8,-11.141,0.0744,0.845,0.0,0.221,0.196,109.239,4,3.178644763860369,24.0
Can I Call You Tonight?,Fuzzybrain,Dayglow,2025-03-21T00:00:32Z,indie rock,278769,75,0.641,9,-7.27,0.0292,0.134,0.911,0.419,0.499,129.978,4,5.366187542778919,5.0
Please Notice,Hope,Christian Leave,2025-03-21T00:00:32Z,,116666,61,0.55,2,-8.451,0.0297,0.843,3.21e-06,0.107,0.198,111.344,4,8.736481861738536,2.0
Flaming Hot Cheetos,Flaming Hot Cheetos,Clairo,2025-03-21T00:00:32Z,bedroom pop,123884,74,0.817,7,-9.33,0.133,0.865,0.000151,0.101,0.142,109.966,4,7.783709787816564,1.0
Weekend,Are We Going Too Slow?,Clubhouse,2025-03-21T00:00:32Z,,188380,46,0.923,6,-8.771,0.0442,0.0868,0.00188,0.37,0.581,98.97,4,3.3894592744695413,2.0
It's Not The Same Anymore,Pony,Rex Orange County,2025-03-21T00:00:32Z,bedroom pop,386200,61,0.666,5,-10.644,0.0327,0.873,3.74e-05,0.111,0.359,117.676,4,5.420944558521561,3.0
Again,Loveseat,Still Woozy,2025-03-21T00:00:32Z,bedroom pop,173447,56,0.671,6,-7.969,0.0273,0.25,9.41e-05,0.427,0.792,89.968,4,0.7446954140999316,8.0
Comfort Crowd,Kid Krow,Conan Gray,2025-03-21T00:00:32Z,,174680,62,0.678,0,-6.749,0.0326,0.163,1.94e-06,0.147,0.404,90.941,4,5.018480492813142,11.0
You Stupid Bitch,if i could make it go quiet,girl in red,2025-03-21T00:00:32Z,bedroom pop,195951,60,0.521,11,-5.661,0.053,0.00721,0.00119,0.272,0.764,149.006,4,3.906913073237509,2.0
Sweet Tooth,Sweet Tooth,MyKey,2025-03-21T00:00:32Z,bedroom pop,133050,26,0.652,5,-9.153,0.0559,0.409,0.00528,0.234,0.534,117.404,4,4.136892539356605,1.0
Falling for the Wrong One,"Love, Nostalgia",Dreamer Boy,2025-03-21T00:00:32Z,bedroom pop,251642,40,0.665,7,-8.266,0.0268,0.0273,0.0207,0.317,0.461,118.968,4,6.368240930869268,2.0
at least i'm pretty,at least i'm pretty,Harriette,2025-03-21T00:00:32Z,bedroom pop,106800,52,0.86,1,-9.785,0.0296,0.541,0.00449,0.139,0.523,99.958,4,3.9370294318959616,2.0
"Oh, But Lover",Bloom Baby Bloom,Haiva Ru,2025-03-21T00:00:32Z,,244368,32,0.628,11,-10.092,0.0482,0.345,1.71e-05,0.334,0.375,126.083,4,3.9452429842573578,1.0
newbury park,newbury park,Lexi Jayde,2025-03-21T00:00:32Z,,174500,47,0.679,1,-7.125,0.0365,0.221,2.46e-05,0.0953,0.805,120.005,4,4.041067761806982,2.0
Apricots,Don't Kiss Ur Friends,MAY-A,2025-03-21T00:00:32Z,,192715,33,0.688,4,-5.802,0.0878,0.585,0.0,0.192,0.211,88.058,4,3.6386036960985626,1.0
Motocross,Apocalypse Wow,Huron John,2025-03-21T00:00:32Z,bedroom pop,232004,35,0.496,11,-8.079,0.0393,0.16,0.0,0.154,0.386,176.83,3,4.928131416837783,2.0
leading me on but i'm not mad about it,leading me on but i'm not mad about it,remy,2025-03-21T00:00:32Z,bedroom pop,174030,39,0.826,1,-7.491,0.0409,0.334,0.00338,0.112,0.484,98.01,4,4.826830937713894,1.0
Wishful Thinking,FIRE ON MARZZ,BENEE,2025-03-21T00:00:32Z,,213373,56,0.644,1,-6.161,0.0332,0.142,1.54e-06,0.177,0.55,82.023,4,5.746748802190281,3.0
7PM,7PM,"Lilacs.,Lizzy McAlpine",2025-03-21T00:00:32Z,,202105,46,0.78,4,-8.092,0.0328,0.288,2.34e-05,0.0979,0.673,94.992,4,5.054072553045859,2.0
Just Friends,Just Friends,Virginia To Vegas,2025-03-21T00:00:32Z,,168946,53,0.793,7,-7.562,0.193,0.156,0.0,0.136,0.794,100.036,4,5.842573579739904,6.0
Green Green Dress,"tick, tick...BOOM! (Original Off-Broadway Cast Recording)","Raúl Esparza,Amy Spanger",2025-03-21T00:00:32Z,musicals,142640,27,0.662,3,-7.863,0.0607,0.42,0.0,0.165,0.79,150.521,4,23.540041067761805,19.0
Ready As I'll Ever Be,Tangled: The Series (Music from the TV Series),"Varian,Cast - Tangled",2025-03-21T00:00:32Z,,123136,57,0.612,2,-5.025,0.0351,0.222,0.0,0.284,0.645,109.931,4,7.184120465434634,2.0
Next Stop Anywhere,Rapunzel’s Tangled Adventure (Music from the TV Series),"Mandy Moore,Zachary Levi,Eden Espinosa",2025-03-21T00:00:32Z,,209320,39,0.609,7,-3.778,0.106,0.223,0.0,0.0792,0.234,139.595,4,5.9575633127994525,2.0
If I Could Take This Moment Back,Rapunzel’s Tangled Adventure (Music from the TV Series),"Mandy Moore,Zachary Levi",2025-03-21T00:00:32Z,,131776,34,0.365,0,-8.024,0.0454,0.805,0.0,0.118,0.471,85.237,3,5.9575633127994525,2.0
With You by My Side,Rapunzel’s Tangled Adventure (Music from the TV Series),"Mandy Moore,Zachary Levi,Eden Espinosa",2025-03-21T00:00:32Z,,138356,32,0.686,3,-5.466,0.0501,0.627,0.0,0.117,0.346,119.925,4,5.9575633127994525,1.0
Sugar,"tick, tick...BOOM! (Original Off-Broadway Cast Recording)","Raúl Esparza,Amy Spanger,Jerry Dixon",2025-03-21T00:00:32Z,musicals,130333,22,0.614,0,-5.485,0.0464,0.375,0.0,0.138,0.95,149.816,4,23.540041067761805,37.0
Come to Your Senses,"tick, tick...BOOM! (Original Off-Broadway Cast Recording)",Amy Spanger,2025-03-21T00:00:32Z,musicals,265800,27,0.514,10,-8.655,0.0329,0.795,0.0,0.162,0.126,96.172,4,23.540041067761805,131.0
Why,"tick, tick...BOOM! (Original Off-Broadway Cast Recording)",Raúl Esparza,2025-03-21T00:00:32Z,musicals,329306,25,0.374,3,-12.355,0.0412,0.937,3.29e-06,0.194,0.265,94.492,3,23.540041067761805,14.0
I'll Be Home For Christmas,A Pentatonix Christmas Deluxe,Pentatonix,2025-03-21T00:00:32Z,christmas,207560,41,0.602,8,-6.907,0.0308,0.103,0.0,0.119,0.487,112.979,3,7.304585900068446,2.0
What Christmas Means To Me,Christmas Is Here!,Pentatonix,2025-03-21T00:00:32Z,christmas,174613,35,0.437,11,-6.017,0.0388,0.0399,0.0,0.22,0.793,86.256,4,6.436687200547571,5.0
Rockin' Robin,Rockin' With Robin,Bobby Day,2025-03-21T00:00:32Z,doo-wop,160080,58,0.541,7,-13.083,0.106,0.298,0.0,0.234,0.938,171.992,4,66.2340862422998,2.0
Blue Christmas,Elvis' Christmas Album,Elvis Presley,2025-03-21T00:00:32Z,"rockabilly,rock and roll",129173,64,0.465,4,-16.661,0.0425,0.9,0.00104,0.145,0.58,94.518,4,67.44695414099931,4.0
Santa Claus Is Coming To Town,Christmas Album,The Jackson 5,2025-03-21T00:00:32Z,"motown,christmas",144013,57,0.692,0,-4.867,0.0342,0.424,1.29e-05,0.181,0.961,146.674,4,54.4476386036961,2.0
All I Want Is You (This Christmas),Home For Christmas,*NSYNC,2025-03-21T00:00:32Z,,225493,28,0.587,7,-5.645,0.0258,0.132,0.00015,0.407,0.545,95.016,4,26.41478439425052,4.0
Rockin' Around The Christmas Tree,Rockin' Around The Christmas Tree,Justin Bieber,2025-03-21T00:00:32Z,,132732,39,0.472,5,-3.656,0.031,0.0189,0.0,0.0957,0.832,151.783,4,4.369609856262834,12.0
Home,It's Time,Michael Bublé,2025-03-21T00:00:32Z,christmas,225906,63,0.608,7,-9.207,0.0306,0.844,1.87e-05,0.112,0.349,127.631,4,20.13141683778234,3.0
Santa Bring My Baby Back (To Me),Elvis' Christmas Album,Elvis Presley,2025-03-21T00:00:32Z,"rockabilly,rock and roll",113333,48,0.618,0,-13.504,0.0474,0.797,0.000524,0.138,0.961,94.338,4,67.44695414099931,3.0
Rockin' Around The Christmas Tree,Merry Christmas From Brenda Lee,Brenda Lee,2025-03-21T00:00:32Z,christmas,126266,72,0.598,8,-8.744,0.0496,0.617,0.0,0.505,0.879,67.086,4,60.435318275154,12.0
Last Christmas,Christmas Kisses,Ariana Grande,2025-03-21T00:00:32Z,pop,203653,60,0.504,2,-2.763,0.0391,0.125,0.0,0.109,0.789,205.945,4,12.232717316906228,9.0
Home for Christmas,Home For Christmas,*NSYNC,2025-03-21T00:00:32Z,,269426,36,0.6,9,-6.775,0.0376,0.425,0.0,0.124,0.458,80.902,4,26.41478439425052,5.0
Here Comes Santa Claus (Right Down Santa Claus Lane),Elvis' Christmas Album,Elvis Presley,2025-03-21T00:00:32Z,"rockabilly,rock and roll",115826,58,0.575,2,-16.982,0.0422,0.968,0.0178,0.105,0.829,79.576,4,67.44695414099931,2.0
I Am the Grinch (feat. Fletcher Jones),Dr. Seuss' The Grinch (Original Motion Picture Soundtrack),"Tyler, The Creator,Fletcher Jones",2025-03-21T00:00:32Z,,157813,54,0.741,9,-6.187,0.189,0.0821,7.29e-05,0.196,0.595,115.002,4,6.379192334017796,2.0
"You're A Mean One, Mr. Grinch",How The Grinch Stole Christmas,Thurl Ravenscroft,2025-03-21T00:00:32Z,christmas,176333,52,0.559,2,-14.107,0.111,0.898,0.0,0.124,0.684,103.786,4,58.27241615331965,4.0
It's the Most Wonderful Time of the Year,The Andy Williams Christmas Album,Andy Williams,2025-03-21T00:00:32Z,"christmas,adult standards",151933,67,0.24,7,-8.435,0.0369,0.766,0.0,0.117,0.776,201.629,3,61.3388090349076,1.0
It's Beginning to Look a Lot like Christmas,Christmas (Deluxe Special Edition),Michael Bublé,2025-03-21T00:00:32Z,christmas,206639,65,0.339,4,-11.714,0.0375,0.908,7.47e-06,0.341,0.363,94.775,3,12.37782340862423,2.0
God Rest Ye Merry Gentlemen (feat. Sarah McLachlan),Barenaked for the Holidays,"Barenaked Ladies,Sarah McLachlan",2025-03-21T00:00:32Z,,206480,24,0.572,5,-8.761,0.0444,0.676,0.0,0.641,0.802,91.839,4,20.281998631074607,1.0
Dragon Blood,BANANA FISH (Original Soundtrack Produced by Shinichi Osawa),BANANA FISH,2025-03-21T00:00:32Z,anime,113000,16,0.743,8,-11.655,0.061,0.927,0.909,0.0858,0.751,88.069,4,6.499657768651608,2.0
FREEDOM,BLUE ENCOUNT HALL TOUR 2019 apartment of SICK(S) SET LIST,BLUE ENCOUNT,2025-03-21T00:00:32Z,"anime,j-rock,j-pop",239893,42,0.484,7,-4.013,0.069,0.000262,0.0,0.285,0.241,102.034,4,5.69472963723477,1.0
found & lost,s p a c e [ s ],Survive Said The Prophet,2025-03-21T00:00:32Z,"anime,j-rock",188960,51,0.547,1,-3.71,0.0783,0.000133,0.000303,0.343,0.382,104.086,4,6.499657768651608,207.0
Hometown,BANANA FISH (Original Soundtrack Produced by Shinichi Osawa),BANANA FISH,2025-03-21T00:00:32Z,anime,150506,25,0.506,2,-19.83,0.0494,0.895,0.904,0.0949,0.404,119.971,4,6.499657768651608,3.0
Eiji,BANANA FISH (Original Soundtrack Produced by Shinichi Osawa),BANANA FISH,2025-03-21T00:00:32Z,anime,201933,33,0.607,2,-8.169,0.0254,0.00773,0.912,0.107,0.655,98.944,4,6.499657768651608,3.0
Prayer,BANANA FISH (Original Soundtrack Produced by Shinichi Osawa),BANANA FISH,2025-03-21T00:00:32Z,anime,154600,27,0.573,11,-13.942,0.0331,0.473,0.938,0.292,0.453,119.012,3,6.499657768651608,1.0
BANANA FISH,BANANA FISH (Original Soundtrack Produced by Shinichi Osawa),BANANA FISH,2025-03-21T00:00:32Z,anime,195333,25,0.684,9,-8.528,0.043,0.00308,0.676,0.111,0.108,120.006,4,6.499657768651608,3.0
Leaper,BANANA FISH (Original Soundtrack Produced by Shinichi Osawa),BANANA FISH,2025-03-21T00:00:32Z,anime,190906,30,0.655,0,-5.368,0.0327,1.91e-05,0.941,0.123,0.562,120.02,4,6.499657768651608,5.0
