Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6gTRjSKPok0vqeP7yEqmYU,"It Won't Be Long Now","In the Heights (Original Broadway Cast Recording)","Karen Olivo,Lin-Manuel Miranda,Robin de Jesus",2008-06-03,275413,42,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"musicals","Ghostlight Records",0.588,0.389,2,-9.372,1,0.118,0.609,0,0.149,0.46,129.436,4
3nJYcY9yvKP8Oi2Ml8brXt,"Right Hand Man","Hamilton (Original Broadway Cast Recording)","Lin-Manuel Miranda,Leslie Odom Jr.,Original Broadway Cast of Hamilton",2015-09-25,321696,67,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"musicals","Atlantic Records",0.68,0.413,8,-9.41,1,0.492,0.177,0,0.205,0.383,158.576,4
1Oqfray85v4J524WdxEzOj,"Finale","In The Heights (Original Motion Picture Soundtrack)","Doreen Montalvo,Stephanie Beatriz,Daphne Rubin-Vega,Dascha Polanco,Jimmy Smits,Lin-Manuel Miranda,Leslie Grace,Melissa Barrera,Anthony Ramos",2021-06-10,329378,41,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"musicals,bachata","Atlantic Records",0.471,0.458,7,-9.347,1,0.108,0.0863,0,0.396,0.419,87.418,4
3CSohbSZzpdWHF7EDNAEiu,"Best of Me","Best of Me","John K",2018-02-21,168560,41,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Keyzar Entertainment LLC",0.594,0.579,7,-10.476,0,0.0359,0.182,0.109,0.0889,0.277,105.962,4
7uoFMmxln0GPXQ0AcCBXRq,"Snowman","Everyday Is Christmas (Deluxe Edition)","Sia",2018-11-01,165900,78,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Monkey Puzzle/Atlantic",0.717,0.524,1,-6.222,1,0.0331,0.426,0,0.0932,0.339,104.953,3
5tqNWWiySiABLrGAvSWsO5,"Is It Just Me? (feat. Charlie Puth)","Is It Just Me? (feat. Charlie Puth)","Sasha Alex Sloan,Charlie Puth",2020-11-19,154274,57,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"soft pop,pop","RCA Records Label",0.682,0.363,2,-10.837,1,0.0261,0.699,0.00003,0.363,0.203,94.978,4
2ab4xGVMBb14NpPrj4xDq5,"Money Mouf","Money Mouf","Tyga,Saweetie,YG",2020-09-18,211703,46,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"hyphy","Columbia/Last Kings Records",0.968,0.793,10,-4.645,0,0.256,0.00136,0,0.0814,0.793,105.012,4
4ccM2xBxicGigjLqt6A0YY,"Accidentally In Love","Accidentally In Love","Counting Crows",2004-04-27,188613,66,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Dreamworks - Shrek II",0.554,0.926,7,-3.641,1,0.0379,0.044,0.00000361,0.0875,0.812,138,4
7yCqehT9dKACTFy7YugP0J,"You & Me","Gossip Columns","Marc E. Bassy,G-Eazy",2017-10-13,218493,58,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Republic Records/Gee Roberson",0.449,0.635,1,-8.301,1,0.275,0.0413,0,0.188,0.608,84.414,4
4vHNeBWDQpVCmGbaccrRzi,"Goodie Bag","Goodie Bag","Still Woozy",2017-11-05,146390,71,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"bedroom pop","Still Woozy Productions Inc., under exclusive license to Interscope Records",0.739,0.522,7,-12.304,0,0.151,0.821,0.00124,0.233,0.619,138.263,4
00yCFRFQLu3OAhGahgVimh,"At My Worst","PINK PLANET","Pink Sweat$",2021-02-12,170344,68,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Atlantic Records",0.813,0.415,0,-5.926,1,0.0349,0.777,0,0.131,0.667,91.921,4
1lORkxEMmsCZqhoxcmk3A3,"Nothing","To Let A Good Thing Die","Bruno Major",2020-06-05,162797,74,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Bruno Major",0.555,0.27,2,-15.892,1,0.0888,0.931,0.544,0.103,0.271,139.681,3
6VrAgFXBbRX2PkT92lAoKK,"Can't Help Falling in Love","Hope","Christian Leave",2016-07-01,135714,49,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","PressPlay",0.608,0.269,0,-7.201,1,0.0329,0.983,0.00000196,0.337,0.389,126.372,3
2W4yABdLc4Jnds67Poi5Nl,"Yellow Hearts","Yellow Hearts","Ant Saunders",2019-06-18,223257,59,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Arista Records",0.866,0.438,7,-8.943,1,0.0719,0.177,0,0.0743,0.695,129.039,4
64oxZ8Ma5HAWV04LAI2KwT,"Happy","No One Else Can Wear Your Crown (Deluxe)","Oh Wonder",2020-02-07,172906,40,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Universal-Island Records Ltd.",0.698,0.516,6,-8.472,1,0.0331,0.454,0,0.0922,0.516,101.979,4
1N1ZpYUJc9fwrqk53FGgWv,"Santa's Coming for Us","Everyday Is Christmas (Deluxe Edition)","Sia",2018-11-01,206539,60,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Monkey Puzzle/Atlantic",0.668,0.857,1,-4.485,1,0.0994,0.0202,0,0.047,0.718,93.01,4
2K4XbdyLxi9jhqVQeyUKRK,"Under The Mistletoe","Under The Mistletoe","Kelly Clarkson,Brett Eldredge,Atlantic Holiday",2020-10-28,225687,41,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"christmas,country","Atlantic Records",0.437,0.802,2,-5.063,1,0.111,0.0168,0,0.086,0.704,178.137,4
0viGbbEJ9xV6qNJsTaXruz,"I Need You Christmas","I Need You Christmas","Jonas Brothers",2020-10-30,206066,45,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Republic Records",0.359,0.497,0,-6.244,1,0.0288,0.637,0,0.105,0.169,99.186,3
25W3eewfp10geV3fzWIGq3,"The First Noel","The First Noel","Gabby Barrett",2020-10-23,261304,37,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"country","Warner Music Nashville",0.458,0.351,10,-6.049,1,0.0244,0.696,0,0.143,0.102,79.993,3
3njA65KM3YEF08hEBGpaTW,"crush","crush","Alaina Castillo",2024-02-09,199877,33,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Chosen People",0.703,0.685,0,-8.045,1,0.0689,0.407,0.000538,0.116,0.328,126.019,4
4WsvWaANExEQ5qx2m4TEmr,"Holidays","Holidays","Josie Dunne,Atlantic Holiday",2020-10-30,185590,18,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"christmas","Atlantic Records",0.629,0.492,5,-5.096,0,0.0495,0.179,0,0.321,0.328,94.026,4
550rQQCGkrTzvp4SfpOPzx,"Hallelujah","A Pentatonix Christmas","Pentatonix",2016-10-21,268960,64,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"christmas","RCA Records Label",0.322,0.377,7,-7.385,0,0.0356,0.454,0,0.338,0.366,118.669,4
74QKHL5SM3W0g4wAgtA0Nh,"cut","tori","Tori Kelly",2023-07-28,176448,42,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Tori Kelly/Epic/Beautiful Mind Records",0.683,0.718,7,-5.351,0,0.0399,0.161,0,0.168,0.709,135.987,4
71xLha47XAePi0EbzHAbEW,"Long Run (feat. Nina Nesbitt)","Long Run (feat. Nina Nesbitt)","Deacon,Nina Nesbitt",2020-07-10,174480,37,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Palm Tree Records/RCA Records",0.683,0.57,2,-8.513,1,0.216,0.103,0,0.12,0.667,169.883,4
2qfEcCkEo5NscA9GL7ER72,"Nobody","Nobody","Martin Jensen,James Arthur",2019-03-01,211040,54,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"soft pop","Virgin",0.673,0.687,6,-5.295,0,0.0623,0.269,0,0.181,0.524,96.964,4
7kTlHVCARylJAqm40yVoWE,"Stay Next To Me (with Chelsea Cutler)","Change of Scenery II","Quinn XCII,Chelsea Cutler",2021-03-05,206045,54,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Columbia",0.581,0.584,2,-4.928,1,0.284,0.0805,0,0.366,0.756,179.954,4
42fu5cmEhi5EWmoqaZUZuK,"Wherever You Are","One Day At A Time","Kodaline",2020-06-12,185016,51,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Fantasy",0.52,0.57,4,-7.048,1,0.0288,0.173,0,0.0871,0.365,126.022,4
5nujrmhLynf4yMoMtj8AQF,"Levitating (feat. DaBaby)","Future Nostalgia","Dua Lipa,DaBaby",2020-03-27,203064,80,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"pop","Warner Records",0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,4
6FfLg6FFqhCsrFOaHIGkg0,"Honeypie","For Abby","JAWNY",2020-10-27,135581,76,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"bedroom pop","Johnny Utah LLC",0.74,0.688,5,-4.361,0,0.0916,0.061,0,0.138,0.935,115.035,4
5vDA0WiwxOzj4AJDKDl1Bz,"if we never met (feat. Kelsea Ballerini)","love + everything else","John K,Kelsea Ballerini",2020-11-12,144243,50,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"country","Epic",0.955,0.369,8,-7.614,1,0.0502,0.223,0,0.14,0.343,107.98,4
6nfqlFOMiWthaOEa53uU0v,"Fallin’ (Adrenaline)","The Good Times and The Bad Ones","Why Don't We",2021-01-15,216504,62,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Atlantic Records",0.606,0.9,0,-4.504,1,0.119,0.0101,0,0.075,0.233,133.963,4
1SGKS88Sholri5uJHixsiP,"Never Been in Love","Never Been in Love","Will Jay",2018-04-06,170617,40,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Will Jay Music",0.791,0.696,11,-5.521,1,0.115,0.0169,0,0.081,0.57,118.991,4
6qlcjGJPTZEwR8nf2nSe9C,"Wildflower","CALM","5 Seconds of Summer",2020-03-27,220536,55,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","5 Seconds Of Summer/Interscope",0.644,0.768,6,-4.316,1,0.0455,0.174,0,0.469,0.598,108.992,4
1xQ6trAsedVPCdbtDAmk0c,"Savage Love (Laxed - Siren Beat)","Savage Love (Laxed - Siren Beat)","Jawsh 685,Jason Derulo",2020-06-11,171374,71,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Columbia",0.767,0.481,0,-8.52,0,0.0803,0.234,0,0.269,0.761,150.076,4
3Kusq0EGjylPVR8RX4kcuR,"I Love You 3000 II","Head In The Clouds II","88rising,Stephanie Poetri,Jackson Wang",2019-10-11,209642,58,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"k-pop","88rising Music",0.435,0.34,6,-9.109,1,0.0656,0.852,0,0.412,0.356,179.735,4
3XEdqQtGHAM5huMrs3RaKN,"Acid Dreams","Acid Dreams","MAX,Felly",2019-07-19,183930,45,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"jazz rap","Colour Vision Records/Sony Music Entertainment",0.817,0.509,0,-4.17,1,0.0839,0.146,0.0000253,0.111,0.77,99.988,4
6o4LOloYJc8yu0CdvOvifU,"Hard On Yourself","Hard On Yourself","Charlie Puth,blackbear",2020-08-14,160825,54,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"soft pop,pop","Rumson Records",0.824,0.783,1,-4.53,0,0.0507,0.22,0,0.234,0.788,114.028,4
7ipqVwkp2MhZv0Ojzqy1NV,"lowkey","lowkey","NIKI",2019-04-24,171355,77,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","88rising Music",0.752,0.494,0,-8.18,1,0.056,0.432,0,0.0869,0.226,117.901,4
1e8OoeGOa2VbOqrBhYDliJ,"Butterflies","Butterflies","Fiji Blue",2020-05-07,176480,51,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","30SF",0.729,0.526,8,-7.241,1,0.0986,0.229,0.0000456,0.309,0.786,110.02,4
33KJ2xFYONOlIYDBg6wPx8,"Personal","Talk To Ya - EP","HRVY",2017-11-30,198040,64,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","EMI",0.755,0.536,8,-5.605,1,0.12,0.114,0,0.0282,0.882,138.964,4
0NuWgxEp51CutD2pJoF4OM,"blind","our little angel - EP","ROLE MODEL",2020-10-21,153293,63,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"bedroom pop","Interscope Records",0.765,0.663,0,-5.223,1,0.0652,0.141,0.000297,0.0924,0.686,150.091,4
0PlzctO0nv2sSIFmqDSE6h,"Mad at Disney","(MORE) Unsponsored Content","salem ilese",2022-10-07,136838,66,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","10K Projects",0.738,0.621,0,-7.313,1,0.0486,0.424,0.00000739,0.692,0.715,113.968,4
6bM1QYzUKzZpQyAa7uO5kr,"she likes spring, I prefer winter","my insecurities, not yours","slchld",2019-03-01,207445,60,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","neverthought.",0.445,0.654,9,-6.735,1,0.0541,0.561,0,0.247,0.473,80.209,4
6r5XDjMz1ohRcd2yumyJQP,"Coke & Mentos","(MORE) Unsponsored Content","salem ilese",2022-10-07,127826,42,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","10K Projects",0.605,0.663,7,-5.396,1,0.168,0.671,0.0108,0.159,0.75,183.361,4
1GNkILpn4KRDLTfgeewXqi,"papacito","antisocial butterfly","Alaina Castillo",2019-11-15,185409,38,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Chosen People",0.591,0.633,4,-4.209,1,0.266,0.356,0,0.121,0.731,179.885,4
1lNHWPDvKEbamKezpLq7HW,"no song without you","no song without you","HONNE",2020-07-03,160346,57,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Atlantic Records UK",0.788,0.473,0,-12.744,1,0.0328,0.489,0.254,0.109,0.81,105.429,4
1xyUCr7dIJYaUaaiDf4Q1L,"queen of broken hearts","everything means nothing","blackbear",2020-08-21,171171,57,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Alamo",0.717,0.712,0,-6.098,1,0.0765,0.00663,0,0.0756,0.825,97.019,4
2U38XVprnVmJs5k46fMYyg,"Afterglow","X","THE DRIVER ERA",2019-07-26,191008,54,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","BMG Rights Management (US) LLC",0.704,0.599,6,-7.349,1,0.0536,0.443,0,0.147,0.789,128.023,4
0GPJSHYaXh8rZSSJoUMgyl,"free love","no song without you","HONNE",2020-07-03,209280,57,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Atlantic Records UK",0.708,0.68,9,-8.203,1,0.0519,0.0625,0,0.152,0.7,133.947,4
1oz3gEoNWHAS3pjwThdSJb,"Fake","Fake","Lauv,Conan Gray",2020-10-13,146375,57,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Lauv",0.703,0.656,6,-5.363,0,0.078,0.139,0,0.0947,0.455,82.964,4
11WbNwwAdoxfwpZxSHIP7J,"IDK You Yet","Oh No, Not Again! - EP","Alexander 23",2021-02-19,184638,46,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Interscope Records",0.646,0.31,1,-11.728,1,0.0399,0.885,0.0769,0.121,0.202,76.987,1
1UNs8AlFM8c0uAkSyjIW3P,"Girlfriend","Girlfriend","Charlie Puth",2020-06-23,177438,52,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"soft pop,pop","Atlantic Records/Rumson Records",0.758,0.583,1,-6.361,1,0.0421,0.18,0.0000512,0.107,0.797,97.537,4
0TMGV2zMZXOILVtQLtkI3G,"What Am I","Big Plans","Why Don't We",2019-01-17,184665,61,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Atlantic Records",0.614,0.647,0,-4.681,0,0.0524,0.0687,0,0.104,0.368,163.862,4
0I6T2uhtIRdG29HXkNYXK3,"Thank You","Thank You","JUNNY",2018-12-20,180047,48,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"k-rap","Marilyn Monderland",0.865,0.516,2,-7.226,1,0.106,0.0253,0,0.0803,0.191,127.932,4
7F6PtLP6fJPVtA1FWVkl8K,"Shouldn't Be","Shouldn't Be","Luke Chiang",2019-05-01,210480,73,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Luke Chiang",0.647,0.294,6,-10.344,0,0.0312,0.728,0,0.123,0.323,124.999,3
2ZwIO3ufWLFYxtEoam9ydu,"My Favourite Clothes","My Favourite Clothes","RINI",2018-01-06,257000,62,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Warner Records",0.746,0.339,2,-9.041,1,0.144,0.482,0.0000136,0.0838,0.291,119.924,4
4hL76qNlq1v1kje7RpQGXT,"Lotus Inn","The Good Times and The Bad Ones","Why Don't We",2021-01-15,195868,50,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Atlantic Records",0.578,0.74,2,-5.08,1,0.0721,0.0119,0,0.18,0.495,155.984,4
2ttGfRawDPWlkAoXxP5Z72,"if I were u (with Lauv)","everything means nothing","blackbear,Lauv",2020-08-21,186468,52,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Alamo",0.666,0.628,8,-5.613,1,0.0623,0.144,0,0.189,0.767,82.992,4
36M0NzkkJzr4ud9RYM5ynK,"Somebody To You","Meet The Vamps (Christmas Edition)","The Vamps,Demi Lovato",2014-12-01,183051,58,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","EMI",0.562,0.877,3,-3.567,1,0.044,0.0952,0,0.334,0.785,86.991,4
45StvejYUdIsyUwqdZ7iJM,"Y U Gotta B Like That","Y U Gotta B Like That","Audrey Mika",2019-06-02,154456,49,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","RCA Records Label",0.732,0.413,9,-6.353,1,0.0702,0.287,0,0.0565,0.761,92.066,4
3KE5zPQhhWpxnxX3dgXh9g,"Working For The Weekend (feat. bbno$)","Colour Vision","MAX,bbno$",2020-09-18,165986,50,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"meme rap","Colour Vision Records/Sony Music Entertainment",0.858,0.568,11,-5.623,0,0.217,0.223,0,0.122,0.757,101.02,4
4ZaRg5Sf4TKr0YcFRLh7QJ,"Love Affair","Love Language","UMI",2019-10-30,190960,60,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Loud Robot/RCA Records",0.613,0.488,8,-7.37,1,0.0964,0.129,0.0000213,0.335,0.183,172.076,4
3rT0YIyiE1n8JAUpBCUudE,"Checklist (feat. Chromeo)","Checklist (feat. Chromeo)","MAX,Chromeo",2019-11-01,135180,54,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"nu disco,alternative dance,indie dance","Colour Vision Records/Sony Music Entertainment",0.791,0.792,7,-4.023,0,0.0349,0.0709,0,0.196,0.873,123.059,4
547iYirskXyIJaDIniJAhn,"Flower","Flower","Johnny Stimson",2021-11-19,173230,54,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Johnny Stimson",0.486,0.361,0,-7.682,0,0.21,0.135,0,0.0989,0.5,196.78,3
4EMTe461jubpxPqFfVA0Rp,"urs","wanna take this downtown?","NIKI",2019-05-17,156500,68,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","88rising Music",0.742,0.415,0,-9.527,1,0.352,0.833,0.00000129,0.0893,0.238,94.88,4
3H3r2nKWa3Yk5gt8xgmsEt,"This City","This City","Sam Fischer",2019-12-11,194853,68,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","RCA Records Label",0.605,0.377,11,-6.213,1,0.0443,0.733,0,0.0808,0.519,73.877,4
1ZLrDPgR7mvuTco3rQK8Pk,"Way Back Home (feat. Conor Maynard) - Sam Feldt Edit","Way Back Home (feat. Conor Maynard) [Sam Feldt Edit]","SHAUN,Conor Maynard,Sam Feldt",2018-12-21,192452,68,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"k-pop,tropical house","Spinnin' Records",0.737,0.747,10,-4.818,1,0.0323,0.269,0,0.219,0.447,105.943,4
1iIhGHzzrzqQfuNkFI2qAn,"Any song","Any song","ZICO",2020-01-13,227226,62,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"k-rap,k-pop","KOZ ENTERTAINMENT",0.874,0.787,10,-2.416,0,0.129,0.118,0,0.11,0.896,108.007,4
0VpEX8ib3wE7u8NOw4szU6,"Eyes Off You","Phases - EP","PRETTYMUCH",2019-05-24,204266,59,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Syco Music",0.631,0.512,0,-9.675,0,0.0572,0.511,0,0.0827,0.529,106.027,4
26dXOkhzMxLLNaUXt77HQc,"always","always","keshi",2020-10-23,172354,58,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Island Records",0.629,0.495,9,-6.86,1,0.103,0.539,0.000231,0.0326,0.548,89.773,4
5SN3mwuodiwY3jPejBuUD5,"Crash My Car","Dreamland","COIN",2020-02-21,188306,59,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","The Committee for Sound & Mind",0.244,0.646,5,-5.863,1,0.0456,0.00178,0.00483,0.301,0.529,183.571,5
2b2LUjMx9LKwIARJf93Rbd,"not ur friend","love is not dying","Jeremy Zucker",2020-04-17,174520,52,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Universal Records",0.778,0.313,4,-9.288,1,0.421,0.301,0,0.667,0.707,68.936,4
58LUjGxK8NF8VD7KxRvONb,"Up to You (feat. NCT DREAM)","Up to You (feat. NCT DREAM)","PRETTYMUCH,NCT DREAM",2019-11-21,160578,49,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"k-pop","Syco Music",0.719,0.803,5,-4.714,0,0.135,0.0364,0,0.147,0.719,115.925,4
1ctbkptXLNIoEVTNAFYV4d,"I Like U","I Like U","NIKI",2017-09-27,267732,69,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","88rising Music",0.479,0.527,5,-7.1,1,0.276,0.0729,0,0.0879,0.351,199.664,3
2Q5l817bEwCulz8WjTqyvL,"High School","High School","UMI",2019-01-25,133666,37,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","UMI",0.837,0.601,10,-5.674,1,0.0729,0.105,0.0000115,0.102,0.956,121.985,4
73KSthqm9GzoFFeGgdpMte,"Bummerland","Bummerland","AJR",2020-08-31,189115,22,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","BMG Rights Management (US) LLC",0.629,0.833,1,-7.219,0,0.0855,0.124,0,0.159,0.653,80.968,4
034KyQEk7IhbLtniVhBErj,"17","17","Pink Sweat$",2020-02-28,160736,53,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Atlantic Records",0.558,0.364,5,-8.663,1,0.0502,0.169,0.0000994,0.109,0.252,129.17,4
1Dq5By1yUrOB0zSxhCc5v8,"Reckless","Silence Between Songs","Madison Beer",2023-09-15,203384,74,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Epic/Sing It Loud",0.386,0.426,3,-6.642,1,0.0363,0.807,0,0.14,0.261,180.104,3
0QZLSImbxep9NyhhlCGOWh,"La La Lost You","Head In The Clouds II","88rising,NIKI",2019-10-11,200000,68,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","88rising Music",0.72,0.581,2,-8.251,1,0.041,0.315,0.000559,0.065,0.485,100.083,4
5HBDBBr5OV90lubqW8ctJF,"if we never met","if we never met","John K",2019-04-26,144426,55,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Epic",0.958,0.376,8,-7.063,1,0.0523,0.171,0,0.127,0.331,107.964,4
0HMQ493c8db2ALqW7sYGhr,"last night","last night","Alaina Castillo",2025-01-31,199932,50,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Chosen People",0.657,0.651,0,-6.24,1,0.0392,0.359,0.00000147,0.16,0.605,106.977,4
2Q3QRjA8MjzqpFaIkFludb,"right here","bandaids","keshi",2020-03-24,195093,61,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Island Records",0.597,0.496,5,-9.441,1,0.077,0.0839,0,0.117,0.319,160.05,4
5B7K0zs5gkaueWXzgd0vk7,"astroboy.","cheer up!","suggi",2019-07-09,240000,43,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","suggi",0.707,0.503,0,-11.281,1,0.0358,0.441,0.0000992,0.16,0.556,148.021,4
063lgLAm6mwLaTbKerUL19,"Mess","Mess","Jordan Fisher",2017-10-06,227977,36,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Hollywood Records",0.786,0.379,0,-11.821,1,0.0697,0.0312,0.0000668,0.105,0.431,96.982,4
6WI43ZUGtWudF7Vt1yD4Kh,"Body Aint Me","Volume 2","Pink Sweat$",2019-03-28,162260,51,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Pink Sweat$",0.589,0.173,11,-11.239,0,0.0388,0.896,0,0.108,0.344,125.071,4
5G2f63n7IPVPPjfNIGih7Q,"Taste","Short n' Sweet","Sabrina Carpenter",2024-08-23,157279,90,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Island Records",0.674,0.907,3,-4.086,1,0.064,0.101,0,0.297,0.721,112.964,4
3NxuezMdSLgt4OwHzBoUhL,"Way Back Home","Take","SHAUN",2018-06-27,214136,67,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"k-pop","DCTOM",0.745,0.739,10,-4.591,1,0.0327,0.405,0.000183,0.127,0.556,99.913,4
6ZzYETKetIfNUsZUb23jgG,"Day 1 ◑","Love Me / Love Me Not","HONNE",2018-08-24,233600,62,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Atlantic Records UK",0.503,0.581,6,-7.007,1,0.0881,0.21,0.000708,0.257,0.633,94.555,4
0ozo6xfFvHOxn1o2dA2UPk,"Teenager in Love","As She Pleases","Madison Beer",2018-02-02,214907,51,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Access Records",0.673,0.578,0,-5.398,1,0.0278,0.301,0.00000611,0.0705,0.579,109.979,3
